#{"t_start": 1525615573.1933532, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
220.0,579,1425.162995,269792
190.0,519,1427.850826,270311
240.0,538,1430.674568,270849
240.0,578,1433.676195,271427
190.0,450,1436.074541,271877
250.0,648,1439.451313,272525
240.0,623,1442.651869,273148
240.0,493,1445.26607,273641
210.0,570,1448.232287,274211
190.0,462,1450.604897,274673
260.0,631,1453.87874,275304
250.0,566,1456.756527,275870
210.0,492,1459.309869,276362
220.0,512,1462.030178,276874
170.0,443,1464.357273,277317
220.0,458,1466.692539,277775
220.0,467,1469.132033,278242
240.0,542,1471.970842,278784
230.0,491,1474.516561,279275
230.0,479,1477.000892,279754
180.0,506,1479.633372,280260
180.0,483,1482.21337,280743
210.0,547,1485.041763,281290
210.0,509,1487.672424,281799
230.0,478,1490.193665,282277
220.0,542,1493.010321,282819
230.0,502,1495.711123,283321
180.0,500,1498.384254,283821
240.0,597,1501.521914,284418
230.0,459,1503.970387,284877
180.0,440,1506.237511,285317
220.0,471,1508.661947,285788
220.0,464,1511.07173,286252
210.0,455,1513.437395,286707
220.0,529,1516.194497,287236
240.0,502,1518.888204,287738
240.0,508,1521.55077,288246
210.0,496,1524.180259,288742
180.0,418,1526.341872,289160
210.0,496,1528.928417,289656
210.0,534,1531.648555,290190
220.0,574,1534.66966,290764
220.0,561,1537.618481,291325
220.0,497,1540.294425,291822
250.0,537,1543.057007,292359
220.0,477,1545.559766,292836
220.0,532,1548.351388,293368
250.0,546,1551.241179,293914
270.0,608,1554.452905,294522
250.0,565,1557.422441,295087
220.0,522,1560.192589,295609
210.0,503,1562.817746,296112
200.0,469,1565.262779,296581
260.0,590,1568.398913,297171
220.0,473,1570.850941,297644
240.0,534,1573.623321,298178
250.0,606,1576.845525,298784
220.0,513,1579.55276,299297
220.0,466,1582.057699,299763
220.0,477,1584.54482,300240
230.0,644,1587.967026,300884
210.0,474,1590.517295,301358
230.0,560,1593.463676,301918
200.0,489,1596.048239,302407
260.0,600,1599.14734,303007
220.0,474,1601.589368,303481
210.0,464,1604.011505,303945
250.0,530,1606.751,304475
220.0,483,1609.284018,304958
190.0,468,1611.666563,305426
240.0,561,1614.622855,305987
220.0,490,1617.203663,306477
220.0,509,1619.93504,306986
170.0,396,1622.004369,307382
220.0,501,1624.613634,307883
200.0,543,1627.463681,308426
190.0,459,1629.876076,308885
210.0,567,1632.841185,309452
190.0,465,1635.367435,309917
250.0,587,1638.429581,310504
240.0,589,1641.544322,311093
170.0,448,1643.875722,311541
190.0,542,1646.747632,312083
210.0,519,1649.54633,312602
190.0,418,1651.757423,313020
220.0,473,1654.184262,313493
260.0,523,1656.881902,314016
250.0,610,1660.159519,314626
220.0,577,1663.259246,315203
220.0,487,1665.769383,315690
250.0,581,1668.909271,316271
200.0,506,1671.555125,316777
210.0,450,1673.93801,317227
220.0,432,1676.2703,317659
240.0,517,1679.053009,318176
260.0,534,1681.865721,318710
200.0,502,1684.512371,319212
240.0,478,1687.032721,319690
220.0,500,1689.658409,320190
260.0,593,1692.761769,320783
240.0,513,1695.432341,321296
240.0,501,1698.077484,321797
240.0,502,1700.658628,322299
240.0,560,1703.594298,322859
240.0,500,1706.242907,323359
270.0,536,1709.037096,323895
270.0,560,1711.978893,324455
180.0,431,1714.264097,324886
270.0,553,1717.222333,325439
220.0,496,1719.770075,325935
220.0,524,1722.879453,326459
240.0,530,1725.694558,326989
200.0,464,1728.134293,327453
250.0,508,1730.799284,327961
230.0,517,1733.538168,328478
270.0,592,1736.64591,329070
240.0,536,1739.481917,329606
240.0,531,1742.287316,330137
270.0,523,1745.090853,330660
240.0,526,1747.818881,331186
260.0,525,1750.618251,331711
270.0,624,1753.893083,332335
270.0,587,1757.136395,332922
210.0,476,1759.646285,333398
240.0,564,1762.671588,333962
250.0,549,1765.542641,334511
270.0,565,1768.511064,335076
220.0,502,1771.209045,335578
250.0,536,1773.992134,336114
250.0,565,1777.018276,336679
190.0,484,1779.590192,337163
260.0,573,1782.657255,337736
260.0,532,1785.502915,338268
220.0,504,1788.172917,338772
230.0,555,1791.113222,339327
260.0,539,1793.930552,339866
210.0,478,1796.482681,340344
270.0,630,1799.740718,340974
270.0,578,1802.821549,341552
200.0,443,1805.160853,341995
250.0,525,1807.95153,342520
220.0,469,1810.395798,342989
260.0,529,1813.19507,343518
270.0,593,1816.346427,344111
240.0,508,1819.061038,344619
270.0,605,1822.260288,345224
210.0,487,1824.789184,345711
250.0,553,1827.697395,346264
260.0,509,1830.380094,346773
200.0,474,1832.837436,347247
260.0,539,1835.672022,347786
260.0,532,1838.494715,348318
220.0,462,1840.911146,348780
230.0,573,1843.930341,349353
270.0,535,1846.725437,349888
270.0,579,1849.796409,350467
240.0,515,1852.520674,350982
270.0,616,1855.727423,351598
230.0,529,1858.492193,352127
190.0,493,1861.062724,352620
220.0,467,1863.497658,353087
200.0,509,1866.133947,353596
230.0,538,1868.918202,354134
250.0,507,1871.596859,354641
260.0,617,1874.871402,355258
270.0,586,1877.975564,355844
220.0,488,1880.59466,356332
240.0,493,1883.218623,356825
170.0,415,1885.36223,357240
260.0,521,1888.071059,357761
260.0,509,1890.712515,358270
230.0,471,1893.17566,358741
170.0,473,1895.610315,359214
250.0,517,1898.272597,359731
230.0,515,1900.966857,360246
270.0,576,1903.962072,360822
260.0,670,1907.541718,361492
220.0,563,1910.44519,362055
240.0,486,1913.044853,362541
240.0,497,1915.641237,363038
210.0,540,1918.430696,363578
240.0,519,1921.209704,364097
210.0,507,1923.82975,364604
250.0,564,1926.801168,365168
270.0,599,1930.065945,365767
190.0,420,1932.297444,366187
250.0,629,1935.571033,366816
270.0,622,1938.811647,367438
280.0,530,1941.605234,367968
270.0,628,1944.924431,368596
270.0,551,1947.832364,369147
240.0,472,1950.325159,369619
230.0,518,1953.038828,370137
250.0,480,1955.635731,370617
270.0,598,1958.71329,371215
270.0,615,1962.034271,371830
240.0,515,1964.711025,372345
260.0,549,1967.562461,372894
250.0,524,1970.310516,373418
180.0,484,1972.856751,373902
230.0,528,1975.646764,374430
270.0,601,1978.764743,375031
220.0,511,1981.45411,375542
270.0,551,1984.342973,376093
240.0,515,1987.023831,376608
250.0,544,1989.899772,377152
260.0,574,1992.895788,377726
230.0,490,1995.500306,378216
260.0,590,1998.53955,378806
270.0,569,2001.515236,379375
230.0,534,2004.323045,379909
260.0,576,2007.304323,380485
240.0,528,2010.043603,381013
230.0,494,2012.68567,381507
220.0,585,2015.811312,382092
230.0,518,2018.554665,382610
230.0,492,2021.091896,383102
230.0,502,2023.797141,383604
250.0,574,2026.822214,384178
210.0,451,2029.188672,384629
220.0,478,2031.667323,385107
270.0,624,2034.984728,385731
210.0,494,2037.528664,386225
220.0,600,2040.671847,386825
270.0,577,2043.689773,387402
270.0,618,2046.884091,388020
230.0,493,2049.51092,388513
230.0,523,2052.223491,389036
220.0,511,2054.890316,389547
270.0,554,2057.829697,390101
230.0,466,2060.332327,390567
210.0,512,2062.988482,391079
240.0,573,2066.014229,391652
260.0,501,2068.69505,392153
270.0,551,2071.562919,392704
270.0,650,2074.933406,393354
220.0,472,2077.409072,393826
270.0,563,2080.427809,394389
250.0,676,2083.999506,395065
260.0,533,2086.868817,395598
270.0,566,2089.812892,396164
270.0,619,2093.02061,396783
260.0,563,2096.016144,397346
270.0,607,2099.182086,397953
180.0,435,2101.464597,398388
210.0,535,2104.329492,398923
260.0,579,2107.315737,399502
260.0,642,2110.62196,400144
260.0,546,2113.482259,400690
260.0,659,2116.88528,401349
260.0,521,2119.645625,401870
270.0,545,2122.489846,402415
270.0,578,2125.531422,402993
260.0,539,2128.384611,403532
270.0,543,2131.193847,404075
250.0,590,2134.272233,404665
270.0,564,2137.22016,405229
270.0,529,2139.995338,405758
170.0,423,2142.179307,406181
220.0,488,2144.778501,406669
260.0,526,2147.587836,407195
260.0,678,2151.185428,407873
220.0,540,2153.996632,408413
230.0,599,2157.029198,409012
270.0,617,2160.297669,409629
230.0,577,2163.319093,410206
270.0,575,2166.384812,410781
240.0,517,2169.079887,411298
260.0,519,2171.750992,411817
210.0,495,2174.333707,412312
270.0,581,2177.33566,412893
240.0,551,2180.25566,413444
260.0,593,2183.409467,414037
260.0,572,2186.378959,414609
