value_loss,nupdates,fps,explained_variance,total_timesteps,policy_entropy
0.0011632421519607306,160200,775,0.9749309308826923,3204000,1.5238025188446045
0.0017488438170403242,160300,775,0.9424900598824024,3206000,1.749772071838379
0.002005715388804674,160400,775,0.9758227616548538,3208000,1.751039743423462
0.00019457902817521244,160500,775,0.9527767896652222,3210000,1.590526819229126
0.001332267071120441,160600,775,0.9866585526615381,3212000,1.7631505727767944
0.0016121699009090662,160700,775,0.9914100309833884,3214000,1.763617753982544
0.0029720619786530733,160800,775,0.9808419980108738,3216000,1.4384814500808716
0.002162646735087037,160900,775,0.9374938979744911,3218000,1.7439498901367188
0.001689766882918775,161000,775,0.9899192173033953,3220000,1.6676149368286133
0.0005121588474139571,161100,775,0.9943641237914562,3222000,1.767080545425415
0.04817213490605354,161200,775,0.7278103530406952,3224000,1.1734586954116821
0.00019861273176502436,161300,775,0.995141513645649,3226000,1.6526365280151367
0.007485280279070139,161400,775,0.8770265951752663,3228000,1.6979215145111084
0.00932903029024601,161500,775,0.862129881978035,3230000,1.5403838157653809
0.0001966058771358803,161600,775,0.9655761756002903,3232000,1.7345988750457764
0.0005977633409202099,161700,775,0.9894814752042294,3234000,1.7292925119400024
0.0015089183580130339,161800,775,0.9853799743577838,3236000,1.7368625402450562
0.06496912986040115,161900,775,0.34940385818481445,3238000,1.4438955783843994
0.002740422496572137,162000,775,0.9650925435125828,3240000,1.7493339776992798
0.003655150532722473,162100,775,0.9623979367315769,3242000,1.4768246412277222
0.0016341416630893946,162200,775,0.9776098988950253,3244000,1.4517738819122314
0.01704852655529976,162300,775,-0.6611634492874146,3246000,1.7644741535186768
0.004184023477137089,162400,775,0.9848587848246098,3248000,1.7621196508407593
0.004830436781048775,162500,775,0.931394062936306,3250000,1.7648851871490479
0.0014122739667072892,162600,775,0.9038615226745605,3252000,1.3934381008148193
0.017857767641544342,162700,775,0.6306442618370056,3254000,1.7294613122940063
0.005839036777615547,162800,775,0.972089622169733,3256000,1.7526220083236694
0.007317060139030218,162900,775,0.9836783949285746,3258000,1.7282116413116455
0.005948010832071304,163000,775,0.9273353070020676,3260000,1.630445122718811
0.0037735248915851116,163100,775,0.8930044248700142,3262000,1.7767174243927002
0.014250898733735085,163200,775,0.6480914950370789,3264000,1.5098445415496826
0.00426908116787672,163300,775,0.9330544248223305,3266000,1.6258296966552734
0.0008807526901364326,163400,775,0.9858771422877908,3268000,1.6424932479858398
0.009995946660637856,163500,775,0.9521450959146023,3270000,1.7499969005584717
0.0008354078745469451,163600,775,0.9060162529349327,3272000,1.7649180889129639
0.024203162640333176,163700,775,0.7481669485569,3274000,1.6467714309692383
0.0007965095574036241,163800,775,0.9891349226236343,3276000,1.7524715662002563
0.03718480095267296,163900,775,0.1441802978515625,3278000,1.5942991971969604
0.002704399870708585,164000,775,0.9592766426503658,3280000,1.7218141555786133
0.0016869561513885856,164100,775,0.9450764879584312,3282000,1.763040542602539
0.008822444826364517,164200,775,0.8369920700788498,3284000,1.6870476007461548
0.0031805019825696945,164300,775,0.9812921211123466,3286000,1.7637417316436768
0.0010972629534080625,164400,775,0.9726968370378017,3288000,1.4435243606567383
0.0005211894167587161,164500,775,0.9899533791467547,3290000,1.760406732559204
0.0014939503744244576,164600,775,0.9928934988565743,3292000,1.6780080795288086
0.0025771204382181168,164700,775,0.9449224062263966,3294000,1.7580229043960571
0.020025620236992836,164800,775,0.21847039461135864,3296000,1.6452605724334717
0.001111608580686152,164900,775,0.9651119261980057,3298000,1.7394710779190063
0.0008894094498828053,165000,775,0.9955960498191416,3300000,1.7071996927261353
0.0014930031029507518,165100,775,0.9945618966594338,3302000,1.7586925029754639
0.0025357394479215145,165200,775,0.9902364956215024,3304000,1.6144444942474365
0.002741524949669838,165300,775,0.9797975216060877,3306000,1.7760703563690186
0.0004183872661087662,165400,775,0.9925790694542229,3308000,1.7730697393417358
0.014369428157806396,165500,775,0.7121220529079437,3310000,1.6112072467803955
0.009416963905096054,165600,775,0.9329333901405334,3312000,1.4099462032318115
0.00908905453979969,165700,775,0.5814512372016907,3314000,1.7445837259292603
0.0026763025671243668,165800,775,0.9672985970973969,3316000,1.7761402130126953
0.0038226055912673473,165900,775,0.9635326489806175,3318000,1.5422954559326172
0.0015136495931074023,166000,775,0.9931278084404767,3320000,1.6650526523590088
0.0007016555755399168,166100,775,0.9561034440994263,3322000,1.7323167324066162
0.00206691469065845,166200,775,0.9915244085714221,3324000,1.7263705730438232
0.006007767282426357,166300,776,0.9804130848497152,3326000,1.418434739112854
0.0026435707695782185,166400,776,0.9692144468426704,3328000,1.7806413173675537
0.0007309006759896874,166500,776,0.9949402483180165,3330000,1.7677271366119385
0.0016676755622029305,166600,776,0.9925902024842799,3332000,1.3714909553527832
0.0013277167454361916,166700,776,0.9827500749379396,3334000,1.596763014793396
0.0009553913259878755,166800,776,0.9645002894103527,3336000,1.6567649841308594
0.005877509713172913,166900,776,0.8232411742210388,3338000,1.747804880142212
0.00022112196893431246,167000,776,0.9563993737101555,3340000,1.7662408351898193
0.0007038608891889453,167100,776,0.9797509610652924,3342000,1.7462835311889648
0.002054565818980336,167200,776,0.9859717106446624,3344000,1.7786096334457397
0.0007042180513963103,167300,776,0.987239807844162,3346000,1.6923398971557617
0.0010442195925861597,167400,776,0.9855079557746649,3348000,1.7758114337921143
0.012386024929583073,167500,776,0.9242494404315948,3350000,1.5825049877166748
0.0027550712693482637,167600,776,0.876821331679821,3352000,1.7661815881729126
0.000581432250328362,167700,776,0.9844765635207295,3354000,1.7844873666763306
0.008444609120488167,167800,776,0.9632672369480133,3356000,1.7523667812347412
0.003093354869633913,167900,776,0.9693489652127028,3358000,1.734188437461853
0.0017750213155522943,168000,776,0.9608304649591446,3360000,1.4503118991851807
0.02431497909128666,168100,776,0.9200107380747795,3362000,1.6986196041107178
0.0017139490228146315,168200,776,0.9320861399173737,3364000,1.7782094478607178
0.0033846423029899597,168300,776,0.9794498439878225,3366000,1.5215606689453125
0.0011965925805270672,168400,776,0.9877338698133826,3368000,1.7859580516815186
0.0005648656515404582,168500,776,0.995339316315949,3370000,1.7649743556976318
0.0051886592991650105,168600,776,0.9670561738312244,3372000,1.7789223194122314
0.003329084487631917,168700,776,0.9862394221127033,3374000,1.7849525213241577
0.004315782338380814,168800,776,0.9659508801996708,3376000,1.712569236755371
0.00040005636401474476,168900,776,0.9370419532060623,3378000,1.7864885330200195
0.004772362299263477,169000,776,0.9716083630919456,3380000,1.7658936977386475
0.003481004387140274,169100,776,0.9786388799548149,3382000,1.7741127014160156
0.0007639007526449859,169200,776,0.9886493571102619,3384000,1.6216331720352173
0.0026715844869613647,169300,776,0.9908938379958272,3386000,1.6486613750457764
0.0058724964037537575,169400,776,0.20592385530471802,3388000,1.2471415996551514
0.002152407309040427,169500,776,0.9864973798394203,3390000,1.7538230419158936
0.0019674652721732855,169600,776,0.9571839943528175,3392000,1.6333421468734741
0.00047665010788477957,169700,776,0.9821209367364645,3394000,1.7717840671539307
0.0032700733281672,169800,776,0.9120780825614929,3396000,1.7018451690673828
0.0032979913521558046,169900,776,0.9851206298917532,3398000,1.7748525142669678
0.004104352090507746,170000,776,0.9663404934108257,3400000,1.7870769500732422
0.0007280539721250534,170100,776,0.9893639525398612,3402000,1.5808022022247314
0.014464214444160461,170200,776,0.5739835500717163,3404000,1.4211734533309937
0.0032502722460776567,170300,776,0.8805195540189743,3406000,1.7729837894439697
0.0011200489243492484,170400,776,0.9813135378062725,3408000,1.6713416576385498
0.0012552598491311073,170500,776,0.9842018932104111,3410000,1.595125675201416
0.031200964003801346,170600,776,0.7530337274074554,3412000,1.6155993938446045
0.0015457666013389826,170700,776,0.9791903123259544,3414000,1.4048467874526978
0.021885158494114876,170800,776,0.593187004327774,3416000,1.776558518409729
0.001658267923630774,170900,776,0.931397370994091,3418000,1.760736107826233
0.0018301995005458593,171000,776,0.9491776414215565,3420000,1.5909948348999023
0.0006752413464710116,171100,776,0.9932995610870421,3422000,1.7690746784210205
0.007212415337562561,171200,776,0.9386183246970177,3424000,1.4840935468673706
0.001637899549677968,171300,776,0.892548955976963,3426000,1.7459347248077393
0.001778037054464221,171400,776,0.9300559237599373,3428000,1.495190978050232
0.008607889525592327,171500,776,0.9296445921063423,3430000,1.7827799320220947
0.013745996169745922,171600,776,0.839877188205719,3432000,1.5103378295898438
0.0037094205617904663,171700,776,0.9866320164874196,3434000,1.6200717687606812
0.0007109587313607335,171800,776,0.992610536981374,3436000,1.7070058584213257
0.057493746280670166,171900,776,0.7328978478908539,3438000,1.7717949151992798
0.008861852809786797,172000,776,0.783746749162674,3440000,1.751569151878357
0.0038022040389478207,172100,776,0.9700530134141445,3442000,1.5986042022705078
0.00443290825933218,172200,776,0.9469959400594234,3444000,1.6076385974884033
0.0055793290957808495,172300,776,0.9825513698160648,3446000,1.7494596242904663
0.0020670206286013126,172400,776,0.9592694938182831,3448000,1.6606225967407227
0.0011079426622018218,172500,776,0.9567776322364807,3450000,1.6645736694335938
0.0014162620063871145,172600,776,0.9783949051052332,3452000,1.6807949542999268
0.009245874360203743,172700,776,0.9465429447591305,3454000,1.7439689636230469
0.00342866824939847,172800,776,0.9651905559003353,3456000,1.4926263093948364
0.007900416851043701,172900,776,0.8956094086170197,3458000,1.7410587072372437
0.002142059151083231,173000,776,0.9901720304042101,3460000,1.7629165649414062
0.017246881499886513,173100,776,0.9291794076561928,3462000,1.7266737222671509
0.011129734106361866,173200,777,0.8917132467031479,3464000,1.711226463317871
0.00033436546800658107,173300,777,0.9869444901123643,3466000,1.770072340965271
0.0016903504729270935,173400,777,0.9730667360126972,3468000,1.7690966129302979
0.001997637562453747,173500,777,0.9849654696881771,3470000,1.5657390356063843
0.016236884519457817,173600,777,0.9375720024108887,3472000,1.3563804626464844
0.0014071348123252392,173700,777,0.9042133241891861,3474000,1.6719551086425781
0.0015863580629229546,173800,777,0.9658868573606014,3476000,1.7509714365005493
0.051840901374816895,173900,777,0.7257703244686127,3478000,1.7655162811279297
0.0013106211554259062,174000,777,0.8805430978536606,3480000,1.7713321447372437
0.022817181423306465,174100,777,-0.22867178916931152,3482000,1.7093555927276611
0.0013672657078132033,174200,777,0.9770187437534332,3484000,1.7640559673309326
0.0017429953441023827,174300,777,0.9790621139109135,3486000,1.6494814157485962
0.015107547864317894,174400,777,0.6376639306545258,3488000,1.745600938796997
0.00363703491166234,174500,777,0.9695786964148283,3490000,1.7580211162567139
0.0009964036289602518,174600,777,0.9885381627827883,3492000,1.7581554651260376
0.0007819525199010968,174700,777,0.9905149508267641,3494000,1.753225564956665
0.04134715721011162,174800,777,-0.29213452339172363,3496000,1.7399213314056396
0.0008690644172020257,174900,777,0.9860191540792584,3498000,1.7540948390960693
0.006809244863688946,175000,777,0.24136275053024292,3500000,1.5750699043273926
0.005859087686985731,175100,777,0.8886106833815575,3502000,1.6208772659301758
0.0016062448266893625,175200,777,0.9932424137368798,3504000,1.7479019165039062
0.001175324316136539,175300,777,0.9859375040978193,3506000,1.7319095134735107
0.005045105703175068,175400,777,0.9845378324389458,3508000,1.6071357727050781
0.001744112349115312,175500,777,0.98403025791049,3510000,1.686958909034729
0.0007819744641892612,175600,777,0.9754593390971422,3512000,1.760318398475647
0.001019210903905332,175700,777,0.9909487934783101,3514000,1.758523941040039
0.00844748318195343,175800,777,0.9352637752890587,3516000,1.7176860570907593
0.005787174683064222,175900,777,0.9188479632139206,3518000,1.7521101236343384
0.016711311414837837,176000,777,0.8345812857151031,3520000,1.7661672830581665
0.002486922312527895,176100,777,0.9767656810581684,3522000,1.7730258703231812
0.008268656209111214,176200,777,0.8759017214179039,3524000,1.5448658466339111
0.002680931007489562,176300,777,0.9086044281721115,3526000,1.6546220779418945
0.003365982323884964,176400,777,0.9715282302349806,3528000,1.6685281991958618
0.0014417435741052032,176500,777,0.9588382132351398,3530000,1.4444676637649536
0.0013563568936660886,176600,777,0.945417195558548,3532000,1.731698989868164
0.0035535916686058044,176700,777,0.9015004187822342,3534000,1.6501686573028564
0.012368067167699337,176800,777,0.047757506370544434,3536000,1.7593944072723389
0.0032124717254191637,176900,777,0.9837487023323774,3538000,1.7613496780395508
0.0007376474095508456,177000,777,0.9891926441341639,3540000,1.7611525058746338
0.001109460019506514,177100,777,0.9873218182474375,3542000,1.7607396841049194
0.002764423843473196,177200,777,0.9684081226587296,3544000,1.7689841985702515
0.03321722522377968,177300,777,0.8695098906755447,3546000,1.1965687274932861
0.012266626581549644,177400,777,0.7968493103981018,3548000,1.5263773202896118
0.02649250067770481,177500,777,0.44536495208740234,3550000,1.2692586183547974
0.0012666526017710567,177600,777,0.9497712850570679,3552000,1.7635471820831299
0.002519634086638689,177700,777,0.9742260165512562,3554000,1.773748755455017
0.003390322672203183,177800,777,0.9710711054503918,3556000,1.4099267721176147
0.0008185482583940029,177900,777,0.9819470141083002,3558000,1.7567503452301025
0.0020189255010336637,178000,777,0.9588731452822685,3560000,1.4309736490249634
0.0020443093962967396,178100,777,0.9592638574540615,3562000,1.5752010345458984
0.0011697590816766024,178200,777,0.9826203621923923,3564000,1.7138738632202148
0.005804280750453472,178300,777,0.9736143387854099,3566000,1.6876695156097412
0.0023581611458212137,178400,777,0.9813885148614645,3568000,1.5715924501419067
0.0811149850487709,178500,777,0.5640627145767212,3570000,1.5997992753982544
0.0025929342955350876,178600,777,0.9704547356814146,3572000,1.6522210836410522
0.012689106166362762,178700,777,0.5997588336467743,3574000,1.754606008529663
0.003445744514465332,178800,777,0.9732265267521143,3576000,1.6622791290283203
0.0009201037464663386,178900,777,0.9637522101402283,3578000,1.65071702003479
0.0049147470854222775,179000,777,0.9118720069527626,3580000,1.621490478515625
0.0038810379337519407,179100,777,0.9774223975837231,3582000,1.6346943378448486
0.0006906324997544289,179200,777,0.9917153520509601,3584000,1.4669283628463745
0.01141334604471922,179300,777,0.9308526068925858,3586000,1.6496737003326416
0.001415111473761499,179400,777,0.9549528174102306,3588000,1.752579689025879
0.003402742324396968,179500,777,0.975763775408268,3590000,1.7554633617401123
0.0009757221559993923,179600,777,0.9683904722332954,3592000,1.7419706583023071
0.0028852534014731646,179700,777,0.9719657711684704,3594000,1.5131632089614868
0.0005829314468428493,179800,777,0.9918634220957756,3596000,1.6784251928329468
0.003106167307123542,179900,777,0.969454811885953,3598000,1.741693139076233
0.0005674574058502913,180000,777,0.9975772798061371,3600000,1.5205968618392944
0.00040653394535183907,180100,777,0.9941659518517554,3602000,1.7304861545562744
0.001684072194620967,180200,777,0.9917663400992751,3604000,1.7570726871490479
0.01898939535021782,180300,777,0.8558361977338791,3606000,1.6712068319320679
0.0023656063713133335,180400,777,0.9343750104308128,3608000,1.707529067993164
0.002568682888522744,180500,777,0.9736617077142,3610000,1.7395251989364624
0.004102250095456839,180600,777,0.9854498794302344,3612000,1.6413681507110596
0.0011033941991627216,180700,777,0.986243112012744,3614000,1.747393250465393
0.01296283770352602,180800,777,0.9553130604326725,3616000,1.4283541440963745
0.0008426394197158515,180900,777,0.7665527760982513,3618000,1.7562906742095947
0.0030417712405323982,181000,777,0.971998730674386,3620000,1.633755087852478
0.011860832571983337,181100,777,0.7938768118619919,3622000,1.5480353832244873
0.004449257627129555,181200,778,0.9834836442023516,3624000,1.5763983726501465
0.0015662407968193293,181300,778,0.9638998843729496,3626000,1.7683204412460327
0.0006159989861771464,181400,778,0.9941767323762178,3628000,1.7705333232879639
0.0020957738161087036,181500,778,0.9896781211718917,3630000,1.7726802825927734
0.0030958782881498337,181600,778,0.9880717201158404,3632000,1.7758262157440186
0.0020988169126212597,181700,778,0.9697430673986673,3634000,1.7361161708831787
0.0031184416729956865,181800,778,0.9788901209831238,3636000,1.4769569635391235
0.00047378847375512123,181900,778,0.952605914324522,3638000,1.7711950540542603
0.0018368151504546404,182000,778,0.9909800868481398,3640000,1.6651824712753296
0.0010794814443215728,182100,778,0.9933450259268284,3642000,1.6416816711425781
0.0011342503130435944,182200,778,0.42031919956207275,3644000,1.7115780115127563
0.0035512722097337246,182300,778,0.9612841829657555,3646000,1.7332022190093994
0.0009510290692560375,182400,778,0.9607594646513462,3648000,1.7462756633758545
0.0022014048881828785,182500,778,0.9920415878295898,3650000,1.7197597026824951
0.014891745522618294,182600,778,0.9700220040977001,3652000,1.4415714740753174
0.0014328418765217066,182700,778,0.9668234996497631,3654000,1.7758382558822632
0.0040680719539523125,182800,778,0.9654664099216461,3656000,1.6127132177352905
0.0016078201588243246,182900,778,0.9806085340678692,3658000,1.772841215133667
0.0026079874951392412,183000,778,0.9387423358857632,3660000,1.779799222946167
0.0003298708179499954,183100,778,0.9830373730510473,3662000,1.7543652057647705
0.0015708112623542547,183200,778,0.9576135016977787,3664000,1.770399808883667
0.0009003618615679443,183300,778,0.987733880057931,3666000,1.630683183670044
0.007123217917978764,183400,778,0.9279280379414558,3668000,1.6715595722198486
0.001510623493231833,183500,778,0.9916834393516183,3670000,1.6502538919448853
0.001015162211842835,183600,778,0.95481913164258,3672000,1.756262183189392
0.0020383198279887438,183700,778,0.9857910489663482,3674000,1.7537033557891846
0.02275729365646839,183800,778,0.7548689842224121,3676000,1.779455542564392
0.00722464406862855,183900,778,0.9641181342303753,3678000,1.5800845623016357
0.0014372620498761535,184000,778,0.9741234518587589,3680000,1.7708652019500732
0.008567556738853455,184100,778,0.9184622913599014,3682000,1.7528196573257446
0.0019433783600106835,184200,778,0.9805578086525202,3684000,1.774217963218689
0.0008839081274345517,184300,778,0.9718904588371515,3686000,1.7821372747421265
0.008160012774169445,184400,778,0.9324260577559471,3688000,1.7449312210083008
0.002396730240434408,184500,778,0.9935998064465821,3690000,1.7696151733398438
0.0007606716826558113,184600,778,0.9655056856572628,3692000,1.421626329421997
0.0023097596131265163,184700,778,0.9322344437241554,3694000,1.7603645324707031
0.0020607560873031616,184800,778,0.9824284259229898,3696000,1.7721294164657593
0.003852737369015813,184900,778,0.9578896425664425,3698000,1.7556874752044678
0.0005516201490536332,185000,778,0.9910677876323462,3700000,1.4789607524871826
0.0006074290722608566,185100,778,0.9388586543500423,3702000,1.6921039819717407
0.0012054031249135733,185200,778,0.9932128596119583,3704000,1.7346588373184204
0.0006907789502292871,185300,778,0.9945453493855894,3706000,1.7731441259384155
0.10315636545419693,185400,778,0.8291004151105881,3708000,1.6881500482559204
0.0006382482242770493,185500,778,0.991297553293407,3710000,1.772007942199707
0.002275309292599559,185600,778,0.9849675325676799,3712000,1.4527333974838257
0.0012599698966369033,185700,778,0.9967073705047369,3714000,1.708783507347107
0.008568333461880684,185800,778,0.8847600892186165,3716000,1.36166250705719
0.0019951718859374523,185900,778,0.8961679041385651,3718000,1.5671420097351074
0.005654911510646343,186000,778,0.2196754813194275,3720000,1.4500707387924194
0.0015820835251361132,186100,778,0.9819405991584063,3722000,1.7763515710830688
0.0008287107339128852,186200,778,0.9934760951437056,3724000,1.5749614238739014
0.009619386866688728,186300,778,0.9619641192257404,3726000,1.6925480365753174
0.00415809266269207,186400,778,0.976520610973239,3728000,1.6081634759902954
0.0017342083156108856,186500,778,0.27670520544052124,3730000,1.6430470943450928
0.0016370633384212852,186600,778,0.9860626673325896,3732000,1.7838706970214844
0.01664753071963787,186700,778,-0.5259660482406616,3734000,1.7729244232177734
0.0060476940125226974,186800,778,0.9068200215697289,3736000,1.5519722700119019
0.0005724585498683155,186900,778,0.9711060654371977,3738000,1.627446174621582
0.007033719681203365,187000,778,0.7919681221246719,3740000,1.65373957157135
0.002512374660000205,187100,778,0.9583988264203072,3742000,1.7315218448638916
0.0010616965591907501,187200,778,0.8974761515855789,3744000,1.6332086324691772
0.010812499560415745,187300,778,-0.12906873226165771,3746000,1.497633695602417
0.0027367249131202698,187400,778,0.9890247685834765,3748000,1.6641823053359985
0.012522010132670403,187500,778,0.9113894775509834,3750000,1.7697112560272217
0.0034792807418853045,187600,778,0.9661698788404465,3752000,1.7835298776626587
0.003984763287007809,187700,778,0.9616639912128448,3754000,1.657568335533142
0.0029134873766452074,187800,778,0.8030387908220291,3756000,1.5631216764450073
0.0030900740530341864,187900,778,0.8758615106344223,3758000,1.7547848224639893
0.0021225158125162125,188000,778,0.9645626954734325,3760000,1.785811424255371
0.0014887992292642593,188100,778,0.9801875185221434,3762000,1.7769349813461304
0.002730524865910411,188200,778,0.8643155843019485,3764000,1.1772562265396118
0.0005948776379227638,188300,778,0.9620984978973866,3766000,1.6410491466522217
0.0005282942438498139,188400,778,0.9866478070616722,3768000,1.7756965160369873
0.2367054671049118,188500,778,0.11611604690551758,3770000,1.3498977422714233
0.0012474132236093283,188600,778,0.9856581659987569,3772000,1.7783368825912476
0.004175413399934769,188700,778,0.9135270193219185,3774000,1.6401855945587158
0.001813850598409772,188800,778,0.8973042294383049,3776000,1.4343183040618896
0.003635857254266739,188900,778,0.9527084678411484,3778000,1.7632074356079102
0.0027766586281359196,189000,778,0.9735880065709352,3780000,1.7513110637664795
0.0013789699878543615,189100,778,0.9931209073401988,3782000,1.6121019124984741
0.0013387328945100307,189200,778,0.9705928899347782,3784000,1.6987495422363281
0.0021483926102519035,189300,778,0.9493656121194363,3786000,1.4352424144744873
0.0008347936091013253,189400,778,0.9819560647010803,3788000,1.774519920349121
0.0007262470899149776,189500,778,0.9923385526053607,3790000,1.5166051387786865
0.0020997070241719484,189600,778,0.989211649633944,3792000,1.527160406112671
0.004882373381406069,189700,778,0.9295425191521645,3794000,1.5714424848556519
0.0033633639104664326,189800,778,0.9895634921267629,3796000,1.6775410175323486
0.014224031940102577,189900,778,0.8810339048504829,3798000,1.5073890686035156
0.0013352034147828817,190000,778,0.9915220867842436,3800000,1.718651533126831
0.0016531409928575158,190100,778,0.9901676094159484,3802000,1.5938881635665894
0.002160987351089716,190200,778,0.9470694772899151,3804000,1.438800573348999
0.006768324878066778,190300,778,0.8793768286705017,3806000,1.695052146911621
0.0007213455392047763,190400,778,0.9880795134231448,3808000,1.7629883289337158
0.0006140047335065901,190500,778,0.9549324586987495,3810000,1.7774591445922852
0.003914244007319212,190600,778,0.9882841669023037,3812000,1.492852807044983
0.0014969815965741873,190700,778,0.9459792114794254,3814000,1.755975365638733
0.03482765331864357,190800,778,-1.439084768295288,3816000,1.5251901149749756
0.007862454280257225,190900,778,0.774126261472702,3818000,1.7295243740081787
0.004710163921117783,191000,778,0.026506900787353516,3820000,1.770050287246704
0.0011582884471863508,191100,778,0.9591033682227135,3822000,1.7820541858673096
0.0008809018763713539,191200,779,0.9693180099129677,3824000,1.7756903171539307
0.0019691737834364176,191300,779,0.9826747123152018,3826000,1.759373664855957
0.010685279034078121,191400,779,0.808721274137497,3828000,1.7833019495010376
0.0016071507707238197,191500,779,0.9946691719815135,3830000,1.6233642101287842
0.001161706866696477,191600,779,0.9873733809217811,3832000,1.2478630542755127
0.011450733058154583,191700,779,0.8127753138542175,3834000,1.5158162117004395
0.009366003796458244,191800,779,0.9605295956134796,3836000,1.6327110528945923
0.0009276175987906754,191900,779,0.9826377518475056,3838000,1.7754344940185547
0.0004128762520849705,192000,779,0.9946881313808262,3840000,1.7543728351593018
0.0036453227512538433,192100,779,0.9792643692344427,3842000,1.4999176263809204
0.008814726956188679,192200,779,0.9467495381832123,3844000,1.6946666240692139
0.01973467320203781,192300,779,0.9052083790302277,3846000,1.6138139963150024
0.0019894137512892485,192400,779,0.9670825302600861,3848000,1.6572368144989014
0.0022699031978845596,192500,779,0.9936135662719607,3850000,1.7360069751739502
0.013061429373919964,192600,779,0.8302341103553772,3852000,1.688218116760254
0.0023386809043586254,192700,779,0.9739410411566496,3854000,1.3982975482940674
0.002330005168914795,192800,779,0.9759256448596716,3856000,1.6747562885284424
0.029321512207388878,192900,779,0.9288424551486969,3858000,1.689217209815979
0.010202414356172085,193000,779,0.9072655960917473,3860000,1.7875837087631226
0.02493802085518837,193100,779,0.8836103156208992,3862000,1.3909591436386108
0.0018318512011319399,193200,779,0.9676382318139076,3864000,1.6695058345794678
0.005944753531366587,193300,779,0.9831763096153736,3866000,1.7833054065704346
0.0032165597658604383,193400,779,0.9613367579877377,3868000,1.5840318202972412
0.0006874536047689617,193500,779,0.9340428486466408,3870000,1.7403713464736938
0.0008800621144473553,193600,779,0.981830857694149,3872000,1.7697620391845703
0.024591969326138496,193700,779,0.6527476906776428,3874000,1.7331959009170532
0.0013263088185340166,193800,779,0.9936440261080861,3876000,1.6985756158828735
0.0035561725962907076,193900,779,0.9768845308572054,3878000,1.62221360206604
0.0009348794119432569,194000,779,0.9952867110259831,3880000,1.6158711910247803
0.005840274039655924,194100,779,0.9453943595290184,3882000,1.509468674659729
0.00040512654231861234,194200,779,0.9899466410279274,3884000,1.6462059020996094
0.0016962336376309395,194300,779,0.951480757445097,3886000,1.7419103384017944
0.0014587973710149527,194400,779,0.97611547075212,3888000,1.6322940587997437
0.019099190831184387,194500,779,0.8856801763176918,3890000,1.684832215309143
0.0060772947035729885,194600,779,0.9725256133824587,3892000,1.7592737674713135
0.007920651696622372,194700,779,0.9206718876957893,3894000,1.2530272006988525
0.0018532683607190847,194800,779,0.9621246121823788,3896000,1.5328037738800049
0.02923525497317314,194900,779,0.9079440087080002,3898000,1.719849944114685
0.0029665506444871426,195000,779,0.982775405049324,3900000,1.547265648841858
0.00407735351473093,195100,779,0.9458524025976658,3902000,1.7663838863372803
0.0011941345874220133,195200,779,0.9681134857237339,3904000,1.655069351196289
0.003158696461468935,195300,779,0.9696673657745123,3906000,1.6030162572860718
0.0007632119813933969,195400,779,0.9835333470255136,3908000,1.76921808719635
0.0005062329582870007,195500,779,0.9934281231835485,3910000,1.68744695186615
0.015090705826878548,195600,779,0.9527112320065498,3912000,1.659532904624939
0.0012056075502187014,195700,779,0.9826004207134247,3914000,1.7628557682037354
0.000629513815511018,195800,779,0.9761182367801666,3916000,1.5211915969848633
0.009443945251405239,195900,779,0.8876405954360962,3918000,1.4887378215789795
0.003967796452343464,196000,779,0.9541384801268578,3920000,1.3350419998168945
0.002261527581140399,196100,779,0.9679149836301804,3922000,1.534197211265564
0.015879284590482712,196200,779,0.7534103691577911,3924000,1.4209038019180298
0.002515112515538931,196300,779,0.9823451060801744,3926000,1.7694250345230103
0.00161695946007967,196400,779,0.990236159414053,3928000,1.7588653564453125
0.005193342920392752,196500,779,0.9005191475152969,3930000,1.6030418872833252
0.005261677782982588,196600,779,0.969272755086422,3932000,1.7601463794708252
0.0009435404208488762,196700,779,0.9823697749525309,3934000,1.7759883403778076
0.0014616188127547503,196800,779,0.9742308054119349,3936000,1.784467339515686
0.004029011819511652,196900,779,0.9284173771739006,3938000,1.2793926000595093
0.008044152520596981,197000,779,0.931245855987072,3940000,1.5843627452850342
0.0015925600891932845,197100,779,0.9681180939078331,3942000,1.5736134052276611
0.0011184212053194642,197200,779,0.9866366665810347,3944000,1.5986568927764893
0.021802913397550583,197300,779,0.7359445691108704,3946000,1.7176764011383057
0.006919585168361664,197400,779,0.7415474057197571,3948000,1.6719478368759155
0.023286961019039154,197500,779,0.2183520793914795,3950000,1.5240727663040161
0.01050340011715889,197600,779,0.9633454605937004,3952000,1.6817134618759155
0.006736467592418194,197700,779,0.8470265716314316,3954000,1.7128679752349854
0.005143325310200453,197800,779,0.9455264434218407,3956000,1.735405683517456
0.0046868762001395226,197900,779,0.9070748910307884,3958000,1.6588157415390015
0.024185895919799805,198000,779,-1.66534423828125,3960000,1.5201683044433594
0.0022746853064745665,198100,779,0.937284342944622,3962000,1.6156222820281982
0.00458532152697444,198200,779,0.9734689574688673,3964000,1.6604223251342773
0.001343484385870397,198300,779,0.9593516625463963,3966000,1.4406226873397827
0.0014226122293621302,198400,779,0.9075130075216293,3968000,1.6059036254882812
0.003817095886915922,198500,779,0.9880465501919389,3970000,1.7139537334442139
0.001165146240964532,198600,779,0.9665491320192814,3972000,1.7029964923858643
