total_timesteps,explained_variance,policy_entropy,value_loss,nupdates,fps
8582800,0.8920232802629471,1.7250150442123413,0.0017735857982188463,2145700,440
8583200,0.9476814046502113,1.7454780340194702,0.004600445739924908,2145800,440
8583600,0.9627562500536442,1.711017370223999,0.001926323282532394,2145900,440
8584000,0.987641965970397,1.7790758609771729,0.0006901820888742805,2146000,440
8584400,0.9815070349723101,1.748826026916504,0.0012210486456751823,2146100,440
8584800,0.99207301158458,1.7768237590789795,0.00028331263456493616,2146200,440
8585200,0.9735253099352121,1.7251267433166504,0.003325692843645811,2146300,440
8585600,0.9928754027932882,1.7555749416351318,0.00010947144619422033,2146400,440
8586000,0.959424577653408,1.744113564491272,0.0026179496198892593,2146500,440
8586400,0.5381977558135986,1.6683578491210938,0.005769300274550915,2146600,440
8586800,0.99050004594028,1.769392490386963,0.0009388984180986881,2146700,440
8587200,0.7379680275917053,1.7435011863708496,0.011753497645258904,2146800,440
8587600,0.9614366702735424,1.7641594409942627,0.0018616140587255359,2146900,440
8588000,0.42231523990631104,1.7760180234909058,0.04204414412379265,2147000,440
8588400,0.7484488189220428,1.7711938619613647,0.0026371125131845474,2147100,440
8588800,0.9595291540026665,1.683350920677185,0.006320855114609003,2147200,440
8589200,0.9846594072878361,1.7328414916992188,0.0005456252256408334,2147300,440
8589600,0.987583389505744,1.7483606338500977,0.0006534339627251029,2147400,440
8590000,0.9717912748456001,1.7772444486618042,0.0017569881165400147,2147500,440
8590400,0.9550079815089703,1.7819710969924927,0.006255490705370903,2147600,440
8590800,0.9747034776955843,1.7821335792541504,0.0012690057046711445,2147700,440
8591200,0.942491602152586,1.7271790504455566,0.0033222646452486515,2147800,440
8591600,0.670816957950592,1.7147749662399292,0.042761851102113724,2147900,440
8592000,0.9885265855118632,1.7235760688781738,0.0006030351505614817,2148000,440
8592400,-4.778318881988525,1.7575347423553467,0.08304712176322937,2148100,440
8592800,0.9424231052398682,1.728574275970459,0.011198624968528748,2148200,440
8593200,0.9610873647034168,1.7710641622543335,0.0036286930553615093,2148300,440
8593600,0.9953505592420697,1.6950299739837646,0.0010444590589031577,2148400,440
8594000,0.9282115697860718,1.7188317775726318,0.005714191123843193,2148500,440
8594400,0.9891027621924877,1.7354415655136108,0.0006987127126194537,2148600,440
8594800,0.9314263612031937,1.643754482269287,0.003542022779583931,2148700,440
8595200,0.935059666633606,1.7821156978607178,0.0012255762703716755,2148800,440
8595600,0.9844744689762592,1.6598106622695923,0.001719497493468225,2148900,440
8596000,0.9641095101833344,1.6827507019042969,0.005806688219308853,2149000,440
8596400,0.9978497088886797,1.742851734161377,0.00013831316027790308,2149100,440
8596800,0.8970168083906174,1.707890272140503,0.008931227959692478,2149200,440
8597200,0.9545855559408665,1.5860646963119507,0.00547700235620141,2149300,440
8597600,0.5779093503952026,1.7173807621002197,0.001787208137102425,2149400,440
8598000,0.9993352564051747,1.581725835800171,4.985896885045804e-05,2149500,440
8598400,0.9987985228653997,1.730802297592163,0.0014747929526492953,2149600,440
8598800,0.8278071582317352,1.7056901454925537,0.009199407882988453,2149700,440
8599200,0.9750369228422642,1.5035808086395264,0.0015542454784736037,2149800,440
8599600,0.946849063038826,1.6819754838943481,0.008716383948922157,2149900,440
8600000,0.9933504699729383,1.7278096675872803,0.001028650440275669,2150000,440
8600400,0.9859564276412129,1.6714184284210205,0.0009904452599585056,2150100,440
8600800,0.9967899490147829,1.7119200229644775,0.00022760203864891082,2150200,440
8601200,0.9979094148147851,1.6816661357879639,0.00036032061325386167,2150300,440
8601600,0.9961911668069661,1.767893671989441,0.00030385510763153434,2150400,440
8602000,0.9937927462160587,1.7185463905334473,0.0006213201559148729,2150500,440
8602400,0.9948394857347012,1.5178451538085938,0.0009638763731345534,2150600,440
8602800,0.9910003328695893,1.6339739561080933,0.0024989263620227575,2150700,440
8603200,0.9736025556921959,1.7295969724655151,0.004315980244427919,2150800,440
8603600,0.9742570649832487,1.668443202972412,0.0015597192104905844,2150900,440
8604000,0.907460443675518,1.7169716358184814,0.004715723916888237,2151000,440
8604400,0.9814607165753841,1.760446310043335,0.0012843005824834108,2151100,440
8604800,0.9403156228363514,1.747654676437378,0.0016122518572956324,2151200,440
8605200,0.9632594920694828,1.7509833574295044,0.002297858241945505,2151300,440
8605600,0.9650494828820229,1.71840238571167,0.001687716692686081,2151400,440
8606000,0.9754277635365725,1.6891233921051025,0.001237339572981,2151500,440
8606400,0.5663262605667114,1.5723743438720703,0.0030243268702179193,2151600,440
8606800,0.9038394913077354,1.7349709272384644,0.003052531974390149,2151700,440
8607200,0.9883311623707414,1.688353180885315,0.00114834017585963,2151800,440
8607600,0.9379925839602947,1.7353694438934326,0.0009156677406281233,2151900,440
8608000,0.9517821259796619,1.621561050415039,0.003945230972021818,2152000,440
8608400,0.9895868767052889,1.6253066062927246,0.0011290929978713393,2152100,440
8608800,0.9982749399496242,1.6723830699920654,0.0003005040343850851,2152200,440
8609200,0.9766244571655989,1.607314109802246,0.0023407149128615856,2152300,440
8609600,0.9728564359247684,1.770975112915039,0.0024645382072776556,2152400,440
8610000,0.9579733610153198,1.7630691528320312,0.001555997529067099,2152500,440
8610400,0.9344556853175163,1.7410014867782593,0.010765035636723042,2152600,440
8610800,0.9928317642770708,1.727339744567871,0.00021139315504115075,2152700,440
8611200,0.9181787371635437,1.6278324127197266,0.0008331731078214943,2152800,440
8611600,0.993252722080797,1.6927058696746826,0.0005040938849560916,2152900,440
8612000,0.9824348706752062,1.6918232440948486,0.0013971284497529268,2153000,440
8612400,0.48836278915405273,1.769959807395935,0.014565394259989262,2153100,440
8612800,0.9594466462731361,1.7771110534667969,0.001426474191248417,2153200,440
8613200,0.9735047034919262,1.7688908576965332,0.0018765057902783155,2153300,440
8613600,0.9849418811500072,1.7799006700515747,0.0011468278244137764,2153400,440
8614000,0.9414384439587593,1.7081501483917236,0.002918799174949527,2153500,440
8614400,0.9568581990897655,1.7326284646987915,0.003587383311241865,2153600,440
8614800,0.9370798394083977,1.6528816223144531,0.00254271668381989,2153700,440
8615200,0.9971387749537826,1.741437315940857,0.0008792310254648328,2153800,440
8615600,0.9861650988459587,1.7579898834228516,0.0005646164063364267,2153900,440
8616000,0.9698520377278328,1.676264762878418,0.004239893052726984,2154000,440
8616400,0.9650810398161411,1.7216315269470215,0.0036257251631468534,2154100,440
8616800,0.969572028145194,1.607290506362915,0.0073173763230443,2154200,440
8617200,0.7762727290391922,1.7623796463012695,0.0012256056070327759,2154300,440
8617600,0.5236974358558655,1.7522308826446533,0.024659637361764908,2154400,440
8618000,0.9514063522219658,1.7657772302627563,0.0020003437530249357,2154500,440
8618400,0.9933913331478834,1.7276872396469116,0.0017083248822018504,2154600,440
8618800,-2.035586357116699,1.662529468536377,0.007163985166698694,2154700,440
8619200,0.9696814194321632,1.632493019104004,0.0013101906515657902,2154800,440
8619600,0.9490083158016205,1.7189606428146362,0.0019875552970916033,2154900,440
8620000,0.9890513606369495,1.7600626945495605,0.0014950804179534316,2155000,440
8620400,0.9914768896996975,1.720883846282959,0.0016975790495052934,2155100,440
8620800,0.9952022447250783,1.772831678390503,0.0003119073808193207,2155200,440
8621200,0.8903742805123329,1.6839959621429443,0.0007581821409985423,2155300,440
8621600,0.7543325126171112,1.760783076286316,0.001994579564779997,2155400,440
8622000,0.9774812217801809,1.7660363912582397,0.002363142091780901,2155500,440
8622400,0.9375697374343872,1.6891547441482544,0.002253007609397173,2155600,440
8622800,0.9832787811756134,1.5801620483398438,0.001625158591195941,2155700,440
8623200,0.9341321885585785,1.7427070140838623,0.002658655634149909,2155800,440
8623600,0.9984278380870819,1.7258368730545044,0.000416150112869218,2155900,440
8624000,0.9935968201607466,1.4372690916061401,0.0009324629791080952,2156000,440
8624400,0.9902207339182496,1.7305121421813965,0.0008156041149049997,2156100,440
8624800,0.9639387391507626,1.74200439453125,0.002665524138137698,2156200,440
8625200,0.968668844550848,1.6477949619293213,0.0014042032416909933,2156300,440
8625600,0.9894737675786018,1.5188782215118408,0.0015664526727050543,2156400,440
8626000,0.9220928996801376,1.6316368579864502,0.0009622046491131186,2156500,440
8626400,0.8311143666505814,1.7490500211715698,0.010138347744941711,2156600,440
8626800,0.9598771370947361,1.7036950588226318,0.0014395501930266619,2156700,440
8627200,0.6397883296012878,1.445885419845581,0.018803022801876068,2156800,440
8627600,0.9684169217944145,1.761707067489624,0.002011217176914215,2156900,440
8628000,0.8897004500031471,1.451148509979248,0.008778093382716179,2157000,440
8628400,0.981633273884654,1.6132864952087402,0.0011229211231693625,2157100,440
8628800,0.9762620069086552,1.720798373222351,0.00216091051697731,2157200,440
8629200,0.8422959595918655,1.7236087322235107,0.006646813824772835,2157300,440
8629600,0.9953046990558505,1.7673275470733643,0.00026741373585537076,2157400,440
8630000,-1.5381064414978027,1.695298671722412,0.0025530150160193443,2157500,440
8630400,-0.15315771102905273,1.6774628162384033,0.016708238050341606,2157600,440
8630800,0.8136630654335022,1.7280347347259521,0.0008468337473459542,2157700,440
8631200,0.9583032913506031,1.7583156824111938,0.0005103613366372883,2157800,440
8631600,0.9857260966673493,1.7753615379333496,0.0006618566694669425,2157900,440
8632000,0.9700564946979284,1.7718712091445923,0.0008705176878720522,2158000,440
8632400,0.9929971410892904,1.7410001754760742,0.0006863546441309154,2158100,440
8632800,0.9842107463628054,1.687098741531372,0.002045992761850357,2158200,440
8633200,0.8779107853770256,1.6060125827789307,0.010697140358388424,2158300,440
8633600,0.8516813665628433,1.6801363229751587,0.006711279973387718,2158400,440
8634000,0.9695242345333099,1.78377103805542,0.002314826473593712,2158500,440
8634400,0.9510244615375996,1.7069361209869385,0.010540876537561417,2158600,440
8634800,0.9525132775306702,1.736639142036438,0.005269110202789307,2158700,440
8635200,0.9996704909717664,1.6328225135803223,9.456160478293896e-05,2158800,440
8635600,0.9345610067248344,1.7177238464355469,0.0017540701664984226,2158900,440
8636000,0.41869187355041504,1.715257167816162,0.06642675399780273,2159000,440
8636400,0.9885341553017497,1.7649040222167969,0.0029534390196204185,2159100,440
8636800,0.9937193971127272,1.7716211080551147,0.0019133052555844188,2159200,440
8637200,0.967117466032505,1.7107510566711426,0.0013390715466812253,2159300,440
8637600,0.9847102155908942,1.7617411613464355,0.0008346303948201239,2159400,440
8638000,0.9410685822367668,1.6736080646514893,0.000688997155521065,2159500,440
8638400,0.9936896972358227,1.7528564929962158,0.0007698562694713473,2159600,440
8638800,0.9119119569659233,1.7431434392929077,0.004091962706297636,2159700,440
8639200,0.9736469481140375,1.7070741653442383,0.0010379573795944452,2159800,440
8639600,0.934457816183567,1.6764874458312988,0.0015618848847225308,2159900,440
8640000,0.9940216336399317,1.7744073867797852,0.001293432665988803,2160000,440
8640400,0.9768118336796761,1.5543618202209473,0.0017487523145973682,2160100,440
8640800,0.8492486029863358,1.6497983932495117,0.009381255134940147,2160200,440
8641200,0.9766007196158171,1.621657133102417,0.0036005587317049503,2160300,440
8641600,0.605339378118515,1.731353759765625,0.06850273907184601,2160400,440
8642000,0.9233235493302345,1.7668447494506836,0.0005414746119640768,2160500,440
8642400,0.7473583817481995,1.768726110458374,0.001083539566025138,2160600,440
8642800,0.9297372549772263,1.7545125484466553,0.0038967737928032875,2160700,440
8643200,0.2254449725151062,1.7567834854125977,0.007648190949112177,2160800,440
8643600,0.8396801203489304,1.700535774230957,0.011559904552996159,2160900,440
8644000,0.9733236823230982,1.749748706817627,0.0006145609077066183,2161000,440
8644400,0.9919423600658774,1.743152141571045,0.0011680757161229849,2161100,440
8644800,0.9824391361325979,1.7549632787704468,0.000965546234510839,2161200,440
8645200,0.9698099009692669,1.5190417766571045,0.0035844026133418083,2161300,440
8645600,0.9889984913170338,1.727247714996338,0.001104291994124651,2161400,440
8646000,0.9428352788090706,1.7666351795196533,0.00033385632559657097,2161500,440
8646400,-0.4009420871734619,1.7009797096252441,0.011366711929440498,2161600,440
8646800,0.9862173683941364,1.7547465562820435,0.00044232490472495556,2161700,440
8647200,0.9733718987554312,1.6579087972640991,0.0005515541997738183,2161800,440
8647600,0.9984961661975831,1.6211034059524536,0.0003352806670591235,2161900,440
8648000,0.9782540462911129,1.7723534107208252,0.0019228463061153889,2162000,440
8648400,0.5260460376739502,1.5489146709442139,0.006037395913153887,2162100,440
8648800,0.9490132741630077,1.3772926330566406,0.01020002644509077,2162200,440
8649200,0.8509903699159622,1.6841630935668945,0.00019910649280063808,2162300,440
8649600,-1.6959571838378906,1.6934728622436523,0.03947983682155609,2162400,440
8650000,0.8826781585812569,1.5295060873031616,0.0032176566310226917,2162500,440
8650400,0.9906518524512649,1.6721522808074951,0.0011380640789866447,2162600,440
8650800,0.9211854040622711,1.7634963989257812,0.0002723382494878024,2162700,440
8651200,0.9993902044952847,1.635984182357788,0.0006566871306858957,2162800,440
8651600,0.9504112713038921,1.7769875526428223,0.002196519635617733,2162900,440
8652000,0.8904280886054039,1.5774950981140137,0.00686323968693614,2163000,440
8652400,0.9315157532691956,1.6040092706680298,0.0072061363607645035,2163100,440
8652800,0.9021372199058533,1.7228682041168213,0.0008648036164231598,2163200,440
8653200,0.9852852132171392,1.56158447265625,0.0008421417442150414,2163300,440
8653600,0.9956306088715792,1.724776268005371,0.000819382956251502,2163400,440
8654000,0.9769692532718182,1.6322388648986816,0.001600633142516017,2163500,440
8654400,0.9844191875308752,1.6948081254959106,0.0013079678174108267,2163600,440
8654800,0.9703800939023495,1.678075909614563,0.00217255181632936,2163700,440
8655200,0.9669675640761852,1.1667554378509521,0.0011718226596713066,2163800,440
8655600,0.9924153992906213,1.5508426427841187,0.0009639388881623745,2163900,440
8656000,0.8634471446275711,1.6729228496551514,0.001596792251802981,2164000,440
8656400,0.9709055554121733,1.734208345413208,0.0024496279656887054,2164100,440
8656800,0.9862869847565889,1.5983126163482666,0.0003683339455164969,2164200,440
8657200,0.9159479290246964,1.7657296657562256,0.001231261994689703,2164300,440
8657600,-0.7412540912628174,1.6909620761871338,0.001518155331723392,2164400,440
8658000,0.907225139439106,1.7255184650421143,0.002079316880553961,2164500,440
8658400,0.9990929726045579,1.7657541036605835,0.0002194750850321725,2164600,440
8658800,0.8871477991342545,1.737062931060791,0.0014345302479341626,2164700,440
8659200,0.9345790073275566,1.6919448375701904,0.0012320330133661628,2164800,440
8659600,0.9891963973641396,1.7484229803085327,0.0005087380995973945,2164900,440
8660000,0.907248966395855,1.6314754486083984,0.002795946318656206,2165000,440
8660400,0.9524346813559532,1.7368967533111572,0.0006035002879798412,2165100,440
8660800,0.977473171427846,1.7687915563583374,0.0012727630091831088,2165200,440
8661200,0.9875957062467933,1.5743341445922852,0.0028405683115124702,2165300,440
8661600,0.9962427183054388,1.705851435661316,0.0008398207719437778,2165400,440
8662000,0.06789642572402954,1.774019718170166,0.0017756825545802712,2165500,440
8662400,0.974166689440608,1.7372822761535645,0.00164950976613909,2165600,440
8662800,0.8964287340641022,1.7632794380187988,0.00256676715798676,2165700,440
8663200,0.775358721613884,1.7665379047393799,0.0012974259443581104,2165800,440
8663600,0.4868500828742981,1.7632118463516235,0.0005435444763861597,2165900,440
8664000,-0.934268593788147,1.5680789947509766,0.01697288639843464,2166000,440
8664400,0.6251275837421417,1.6130881309509277,0.0068048881366848946,2166100,440
8664800,0.9811284616589546,1.6712045669555664,0.0030933551024645567,2166200,440
8665200,0.8059992045164108,1.6253321170806885,0.00178325898014009,2166300,440
8665600,0.916369765996933,1.3817118406295776,0.006783461198210716,2166400,440
8666000,0.9975412061903626,1.6196539402008057,7.828335219528526e-05,2166500,440
8666400,0.9942917916923761,1.7206034660339355,0.0008930260082706809,2166600,440
8666800,0.9821846056729555,1.5949711799621582,0.002275786828249693,2166700,440
8667200,0.9550488330423832,1.6986727714538574,0.002153214532881975,2166800,440
8667600,0.9382240436971188,1.7005342245101929,0.0008081721025519073,2166900,440
8668000,0.6260595619678497,1.6318755149841309,0.05819430202245712,2167000,440
8668400,0.9828284475952387,1.7494666576385498,0.0018152378033846617,2167100,440
8668800,0.9954305668361485,1.766889214515686,0.0002921436389442533,2167200,440
8669200,0.9420160986483097,1.5942100286483765,0.002390404464676976,2167300,440
8669600,0.18499207496643066,1.614755630493164,0.02036079578101635,2167400,440
8670000,0.42428040504455566,1.7622509002685547,0.0009240258950740099,2167500,440
8670400,0.719063401222229,1.746047019958496,0.0012623646762222052,2167600,440
8670800,0.986957541666925,1.5253294706344604,0.0008994574309326708,2167700,440
8671200,0.9562282897531986,1.762663722038269,0.000934321025852114,2167800,440
8671600,0.93802060931921,1.7576605081558228,0.0014469567686319351,2167900,440
8672000,0.6353782117366791,1.7684246301651,0.003452021162956953,2168000,440
8672400,0.40024495124816895,1.7090327739715576,0.012013575062155724,2168100,440
8672800,0.8691668808460236,1.5789356231689453,0.015987619757652283,2168200,440
8673200,0.989784425124526,1.5565969944000244,0.00039161834865808487,2168300,440
8673600,0.7169948220252991,1.7787351608276367,0.0033683369401842356,2168400,440
8674000,0.9859565095975995,1.7729482650756836,0.0005949289770796895,2168500,440
8674400,0.9470450207591057,1.774634838104248,0.0050753019750118256,2168600,440
8674800,-0.13444161415100098,1.7007529735565186,0.0024098798166960478,2168700,440
8675200,0.9952976265922189,1.74468195438385,0.0005353076849132776,2168800,440
8675600,0.8559962660074234,1.781815528869629,0.0006620320491492748,2168900,440
8676000,0.9852387653663754,1.778352975845337,0.0003371326602064073,2169000,440
8676400,0.9403947591781616,1.7239636182785034,0.002446571597829461,2169100,440
8676800,0.9850048599764705,1.5205352306365967,0.0013660708209499717,2169200,440
8677200,0.98924252204597,1.7580655813217163,0.0013637919910252094,2169300,440
8677600,0.9940762897022069,1.4083679914474487,0.00267997570335865,2169400,440
8678000,0.9943134062923491,1.7132341861724854,0.0017336145974695683,2169500,440
8678400,0.9969463220331818,1.7651013135910034,0.0008184033795259893,2169600,440
8678800,0.9655334316194057,1.6312835216522217,0.0032217532861977816,2169700,440
8679200,0.9844841910526156,1.6112984418869019,0.0009856056421995163,2169800,440
8679600,0.9971269550733268,1.5404189825057983,0.00020123147987760603,2169900,440
8680000,0.757266029715538,1.5594141483306885,0.013034573756158352,2170000,440
8680400,0.9678158164024353,1.5655031204223633,0.0025261954870074987,2170100,440
8680800,0.973952179774642,1.2830826044082642,0.0017454386688768864,2170200,440
8681200,0.8771334141492844,1.5317797660827637,0.00896131806075573,2170300,440
8681600,0.8936455771327019,1.6153520345687866,0.014450146816670895,2170400,440
8682000,0.8658959269523621,1.177828073501587,0.0012441793223842978,2170500,440
8682400,0.9638410434126854,1.4369010925292969,0.0027888212352991104,2170600,440
8682800,0.8602444231510162,1.728511095046997,0.011520965956151485,2170700,440
8683200,0.9971269846428186,1.656933307647705,0.0001294757821597159,2170800,440
8683600,0.9786745514720678,1.6362756490707397,0.001980203902348876,2170900,440
8684000,0.8767499476671219,1.765995740890503,0.01218415331095457,2171000,440
8684400,0.9405018426477909,1.703639268875122,0.0014995431993156672,2171100,440
8684800,0.9621119722723961,1.6113243103027344,0.0005923956050537527,2171200,440
8685200,0.9786735773086548,1.420588731765747,0.0029765875078737736,2171300,440
8685600,0.23012709617614746,1.669967532157898,0.010245440527796745,2171400,440
8686000,0.9924586117267609,1.5862648487091064,0.0012184176594018936,2171500,440
8686400,0.9751912672072649,1.7314739227294922,0.001216646982356906,2171600,440
8686800,0.7831483036279678,1.50697922706604,0.023174144327640533,2171700,440
8687200,0.8088772743940353,1.7449724674224854,0.003068441990762949,2171800,440
8687600,0.9898755708709359,1.4488558769226074,0.0019635201897472143,2171900,440
8688000,0.9968733182176948,1.7155215740203857,0.000755118322558701,2172000,440
8688400,-0.48585546016693115,1.5756947994232178,0.007355588488280773,2172100,440
8688800,0.9991129155969247,1.7662500143051147,0.00023285677889361978,2172200,440
8689200,0.9595381990075111,1.6753060817718506,0.00244322931393981,2172300,440
8689600,0.8475479483604431,1.6875087022781372,0.0035668546333909035,2172400,440
8690000,0.9023037850856781,1.7625646591186523,0.0017641442827880383,2172500,440
8690400,0.9831037260591984,1.6773953437805176,0.0009181052446365356,2172600,440
8690800,0.6864405572414398,1.7722797393798828,0.0015747509896755219,2172700,440
8691200,0.9489244967699051,1.7297041416168213,0.0002962600265163928,2172800,440
8691600,0.8029418140649796,1.7596112489700317,0.00017577229300513864,2172900,440
8692000,0.9907397832721472,1.7497458457946777,0.0008641437161713839,2173000,440
8692400,0.9382701180875301,1.7412936687469482,7.424471550621092e-05,2173100,440
8692800,0.9648403786122799,1.7098920345306396,0.0005812583258375525,2173200,440
8693200,0.9954799846746027,1.7293455600738525,0.0003866706392727792,2173300,440
8693600,0.43273216485977173,1.7611017227172852,0.0037382468581199646,2173400,440
8694000,0.9683734625577927,1.725842833518982,0.003825188847258687,2173500,440
8694400,0.8712263107299805,1.6693108081817627,0.007437271997332573,2173600,440
8694800,0.8604585230350494,1.6959726810455322,0.0011747442185878754,2173700,440
8695200,0.8256218284368515,1.6604714393615723,0.014768905937671661,2173800,440
8695600,0.9802105333656073,1.5748203992843628,0.004631952382624149,2173900,440
8696000,-0.2190021276473999,1.7269474267959595,0.005610606633126736,2174000,440
8696400,0.991362233646214,1.741835355758667,0.0007616552175022662,2174100,440
8696800,0.9645026102662086,1.514875888824463,0.0008142992155626416,2174200,440
8697200,-0.11623859405517578,1.6364926099777222,0.007900922559201717,2174300,440
8697600,0.47364604473114014,1.7398252487182617,0.006986554712057114,2174400,440
8698000,0.5466782450675964,1.6555848121643066,0.010574642568826675,2174500,440
8698400,0.9720689244568348,1.7501778602600098,0.00047670607455074787,2174600,440
8698800,0.7765601724386215,1.7311975955963135,0.0044166697189211845,2174700,440
8699200,0.9520000666379929,1.5373814105987549,0.0030523305758833885,2174800,440
8699600,0.9537601508200169,1.3808512687683105,0.0013513164594769478,2174900,440
8700000,0.9825250301510096,1.4284725189208984,0.000652637449093163,2175000,440
8700400,0.99898128840141,1.5882363319396973,0.0001521790400147438,2175100,440
8700800,0.9872888866811991,1.567871332168579,0.003967529162764549,2175200,440
8701200,0.9796704296022654,1.5959243774414062,0.0003094324201811105,2175300,440
8701600,0.9677802808582783,1.4989709854125977,0.0011307839304208755,2175400,440
8702000,0.969598101451993,1.577284336090088,0.0007212160853669047,2175500,440
8702400,0.996286379173398,1.736551284790039,0.0008343263762071729,2175600,440
8702800,0.9134722948074341,1.7550444602966309,0.00046819134149700403,2175700,440
8703200,0.7314716875553131,1.735010027885437,0.008108128793537617,2175800,440
8703600,0.9581167213618755,1.6301676034927368,0.0004097704659216106,2175900,440
8704000,0.9887468628585339,1.764633297920227,0.0004908962873741984,2176000,440
8704400,0.9986736845457926,1.772139549255371,0.0005123107112012804,2176100,440
8704800,0.4582517743110657,1.7517398595809937,0.003573720809072256,2176200,440
8705200,0.9978637131862342,1.767322301864624,0.00021339816157706082,2176300,440
8705600,0.9553945772349834,1.738236904144287,0.002390416571870446,2176400,440
8706000,0.9816558714956045,1.672882318496704,0.0012508234940469265,2176500,440
8706400,0.9598228372633457,1.7064157724380493,0.0008119635749608278,2176600,440
8706800,0.9944973737001419,1.7146399021148682,0.0007743773749098182,2176700,440
8707200,0.9998268256749725,1.7373688220977783,0.00013786570343654603,2176800,440
8707600,0.9608476608991623,1.4015733003616333,0.0007515559555031359,2176900,440
8708000,0.9955440680496395,1.6816165447235107,0.0009013233939185739,2177000,440
8708400,0.7277215421199799,1.7227596044540405,0.0036719406489282846,2177100,440
8708800,0.984453771263361,1.700688362121582,0.000635278585832566,2177200,440
8709200,0.933878630399704,1.7712955474853516,0.0008969219052232802,2177300,440
8709600,0.9863700261339545,1.776616096496582,0.0005557283293455839,2177400,440
8710000,0.9423216469585896,1.7663276195526123,0.005303337238729,2177500,440
8710400,0.9799686279147863,1.7537436485290527,0.0024815835058689117,2177600,440
8710800,0.6276011168956757,1.572059154510498,0.01782645285129547,2177700,440
8711200,0.7972029000520706,1.6374988555908203,0.0007555545307695866,2177800,440
8711600,0.9952174839563668,1.7726088762283325,0.0008708437089808285,2177900,440
8712000,0.9875111170113087,1.648484706878662,0.0032633389346301556,2178000,440
8712400,0.9874874334782362,1.7673587799072266,0.0016296604881063104,2178100,440
8712800,0.9733122643083334,1.7643868923187256,0.001006614533253014,2178200,440
8713200,0.9398590847849846,1.7734980583190918,0.00183931365609169,2178300,440
8713600,-0.17083096504211426,1.7694135904312134,0.00867627002298832,2178400,440
8714000,0.9971732755657285,1.7779130935668945,0.00019545599934644997,2178500,440
8714400,0.9815036449581385,1.7697988748550415,0.0014794451417401433,2178600,440
8714800,0.9813462514430285,1.7390060424804688,0.002196980407461524,2178700,440
8715200,0.6831174492835999,1.7213134765625,0.013818138279020786,2178800,440
8715600,0.9954045722261071,1.702260971069336,0.001188068650662899,2178900,440
8716000,0.9946777583099902,1.5888164043426514,0.000538935768418014,2179000,440
8716400,0.9920178428292274,1.7117500305175781,0.0008240372408181429,2179100,440
8716800,0.9931417522020638,1.7774474620819092,0.0016063213115558028,2179200,440
8717200,0.9101214557886124,1.7763667106628418,0.0009557270677760243,2179300,440
8717600,0.9852806152775884,1.7624549865722656,0.00035546408616937697,2179400,440
8718000,0.413990318775177,1.6202929019927979,0.0022357760462909937,2179500,440
8718400,0.6094772815704346,1.7240302562713623,0.00860526878386736,2179600,440
8718800,0.9985198425129056,1.732804298400879,0.0006292946054600179,2179700,440
8719200,0.9736852329224348,1.7044413089752197,0.000910333008505404,2179800,440
8719600,0.9606862366199493,1.4822157621383667,0.006165677215903997,2179900,440
8720000,0.9943630546331406,1.603809118270874,0.00524649815633893,2180000,440
8720400,0.8127484172582626,1.6345453262329102,0.0006977295852266252,2180100,440
8720800,0.9776856154203415,1.6404032707214355,0.0009496633429080248,2180200,440
8721200,0.9276705682277679,1.6131103038787842,0.018054969608783722,2180300,440
8721600,0.5605103969573975,1.7241684198379517,0.005198806058615446,2180400,440
8722000,0.9393092878162861,1.4735360145568848,0.005673116538673639,2180500,440
8722400,0.9487004913389683,1.6684423685073853,0.01030630711466074,2180600,440
8722800,0.9490478672087193,1.7375972270965576,0.002237820066511631,2180700,440
8723200,0.9411713108420372,1.773153305053711,0.0021599293686449528,2180800,440
8723600,0.9675547815859318,1.5140411853790283,0.001015966641716659,2180900,440
8724000,0.9642168544232845,1.7319227457046509,0.003201087238267064,2181000,440
8724400,0.994651582557708,1.757519245147705,0.0002527708129491657,2181100,440
8724800,0.9768827557563782,1.6391394138336182,0.0012019557179883122,2181200,440
8725200,0.875252291560173,1.6960355043411255,0.003952067345380783,2181300,440
8725600,0.610614538192749,1.6878217458724976,0.05894964560866356,2181400,440
8726000,0.7922636270523071,1.6760587692260742,0.005354323890060186,2181500,440
8726400,0.9773121457546949,1.6720082759857178,0.0016778557328507304,2181600,440
8726800,0.259208619594574,1.7503399848937988,0.002559829270467162,2181700,440
8727200,0.19684606790542603,1.763980507850647,0.04460013285279274,2181800,440
8727600,0.818488746881485,1.7664742469787598,0.0012193379225209355,2181900,440
8728000,-1.9813990592956543,1.7525779008865356,0.002621500054374337,2182000,440
8728400,0.9415820799767971,1.7449679374694824,0.0012348697055131197,2182100,440
8728800,0.6976590752601624,1.6813807487487793,0.014758880250155926,2182200,440
8729200,0.8197803646326065,1.757521629333496,0.002223896561190486,2182300,440
8729600,0.9088644608855247,1.732194185256958,0.0015181244816631079,2182400,440
8730000,0.6383466720581055,1.4383530616760254,0.013809792697429657,2182500,440
8730400,0.9534248784184456,1.7509597539901733,0.0011300796177238226,2182600,440
8730800,0.8970712199807167,1.7441273927688599,0.010739131830632687,2182700,440
8731200,0.9914749832823873,1.7311354875564575,0.0001963261020136997,2182800,440
8731600,0.9389493465423584,1.7717182636260986,0.005554795265197754,2182900,440
8732000,0.989727814681828,1.7602031230926514,0.000594044744502753,2183000,440
8732400,0.9371534064412117,1.7295962572097778,0.0050225630402565,2183100,440
