value_loss,policy_entropy,total_timesteps,explained_variance,nupdates,fps
0.032700471580028534,1.5739609003067017,5880000,0.6202934086322784,29400,787
0.11195618659257889,1.6000182628631592,5900000,0.41421806812286377,29500,787
0.07249126583337784,1.6213655471801758,5920000,0.4135677218437195,29600,787
0.03151211142539978,1.6397079229354858,5940000,0.6358655393123627,29700,787
0.040895406156778336,1.6650968790054321,5960000,0.31779009103775024,29800,787
0.04258859530091286,1.6543797254562378,5980000,0.3857119679450989,29900,787
0.07562756538391113,1.6581344604492188,6000000,0.16813749074935913,30000,787
0.056144870817661285,1.600257158279419,6020000,0.518773764371872,30100,787
0.07257085293531418,1.6264299154281616,6040000,0.5259920358657837,30200,787
0.13096407055854797,1.6206430196762085,6060000,0.41174614429473877,30300,787
0.02718927152454853,1.6446157693862915,6080000,0.6952548325061798,30400,787
0.06960665434598923,1.609370470046997,6100000,0.564863532781601,30500,787
0.10177313536405563,1.52000093460083,6120000,0.4030402898788452,30600,787
0.03090096078813076,1.5429534912109375,6140000,0.48997873067855835,30700,787
0.14494173228740692,1.605686902999878,6160000,0.14910662174224854,30800,787
0.20416158437728882,1.6213674545288086,6180000,-0.16674280166625977,30900,787
0.06016024947166443,1.6291007995605469,6200000,0.4858889579772949,31000,787
0.025115109980106354,1.5539582967758179,6220000,0.6810619235038757,31100,787
0.07041649520397186,1.6716203689575195,6240000,-0.2016693353652954,31200,788
0.03215784952044487,1.6460967063903809,6260000,0.3209336996078491,31300,788
0.011694678105413914,1.6065614223480225,6280000,0.7669256776571274,31400,788
0.10027386993169785,1.735814094543457,6300000,0.05920320749282837,31500,788
0.07112641632556915,1.6387648582458496,6320000,0.3369259238243103,31600,788
0.018641643226146698,1.585508108139038,6340000,0.6657456159591675,31700,788
0.060865260660648346,1.564921259880066,6360000,0.34336042404174805,31800,788
0.03406543657183647,1.5610034465789795,6380000,0.5457172691822052,31900,788
0.05751568451523781,1.6290333271026611,6400000,0.7182393372058868,32000,788
0.03623981028795242,1.6814063787460327,6420000,0.7518662065267563,32100,788
0.05204536393284798,1.597244143486023,6440000,0.7273178398609161,32200,788
0.05653975158929825,1.648087978363037,6460000,0.37086939811706543,32300,788
0.0419762097299099,1.598902702331543,6480000,-0.45273149013519287,32400,788
0.06424906104803085,1.571718692779541,6500000,0.3900429606437683,32500,788
0.02026398479938507,1.628912091255188,6520000,0.6179002225399017,32600,788
0.057880476117134094,1.5519461631774902,6540000,0.2081536054611206,32700,788
0.02294156514108181,1.6847108602523804,6560000,0.22840136289596558,32800,788
0.15475063025951385,1.6411210298538208,6580000,0.27827417850494385,32900,788
0.1432996243238449,1.6221271753311157,6600000,0.4610862731933594,33000,789
0.10615506768226624,1.48563814163208,6620000,-0.10077512264251709,33100,789
0.0493508018553257,1.7027968168258667,6640000,0.5390854179859161,33200,789
0.05659205839037895,1.6847740411758423,6660000,0.5806512236595154,33300,789
0.04160699248313904,1.6426939964294434,6680000,0.6241768598556519,33400,789
0.09624054282903671,1.5611279010772705,6700000,0.054963648319244385,33500,789
0.022958101704716682,1.5994901657104492,6720000,0.46731293201446533,33600,789
0.04007628932595253,1.5827463865280151,6740000,0.6621228754520416,33700,789
0.1083051934838295,1.5660996437072754,6760000,0.4699557423591614,33800,789
0.04962322115898132,1.6394376754760742,6780000,0.6613510847091675,33900,789
0.10918103158473969,1.628180742263794,6800000,0.4269337058067322,34000,789
0.019761931151151657,1.686790108680725,6820000,0.4082110524177551,34100,789
0.02614600583910942,1.5099973678588867,6840000,0.5656845569610596,34200,789
0.12926264107227325,1.6112006902694702,6860000,0.337410569190979,34300,789
0.08115966618061066,1.5969260931015015,6880000,0.26807087659835815,34400,789
0.08285678178071976,1.6244840621948242,6900000,0.5796369016170502,34500,789
0.03353758528828621,1.5972771644592285,6920000,0.3562242388725281,34600,789
0.150381401181221,1.6927145719528198,6940000,0.28513675928115845,34700,789
0.02813231199979782,1.6508231163024902,6960000,0.3462994694709778,34800,789
0.032042957842350006,1.551230788230896,6980000,0.6523444652557373,34900,789
0.06866847723722458,1.546751856803894,7000000,0.5551927089691162,35000,789
0.18372312188148499,1.6318635940551758,7020000,0.4420429468154907,35100,789
0.041660603135824203,1.6527389287948608,7040000,0.20454120635986328,35200,789
0.08219050616025925,1.686067819595337,7060000,0.6540862023830414,35300,789
0.07132382690906525,1.6021168231964111,7080000,0.5761078596115112,35400,789
0.028401648625731468,1.6555780172348022,7100000,0.7481285333633423,35500,789
0.09631528705358505,1.6222676038742065,7120000,0.5783558487892151,35600,789
0.08427082002162933,1.633081078529358,7140000,0.2687636613845825,35700,789
0.02370850369334221,1.5844534635543823,7160000,0.6731332838535309,35800,789
0.05007683113217354,1.5891872644424438,7180000,0.6909920871257782,35900,789
0.03760442137718201,1.6794419288635254,7200000,0.5727804601192474,36000,789
0.025091681629419327,1.6215064525604248,7220000,0.739090085029602,36100,789
0.07267363369464874,1.638600468635559,7240000,-2.9482967853546143,36200,789
0.11919621378183365,1.5976454019546509,7260000,0.5314071774482727,36300,789
0.02585059404373169,1.628623366355896,7280000,0.6091141700744629,36400,789
0.017712416127324104,1.6022262573242188,7300000,0.8161899298429489,36500,789
0.06564562022686005,1.6700996160507202,7320000,0.5712723433971405,36600,790
0.14514994621276855,1.5553697347640991,7340000,0.34576326608657837,36700,790
0.06888434290885925,1.574440360069275,7360000,0.34491705894470215,36800,790
0.03965374454855919,1.62542724609375,7380000,0.07759630680084229,36900,790
0.10679303854703903,1.5310461521148682,7400000,0.47681868076324463,37000,790
0.06346200406551361,1.583631157875061,7420000,0.6164645850658417,37100,790
0.047690387815237045,1.5692710876464844,7440000,0.7559078633785248,37200,790
0.0875835195183754,1.5835260152816772,7460000,0.6053886413574219,37300,790
0.08428441733121872,1.5737942457199097,7480000,0.4492296576499939,37400,790
0.04102875664830208,1.5956306457519531,7500000,0.8142347186803818,37500,790
0.03549220412969589,1.555208444595337,7520000,0.17341840267181396,37600,790
0.12437939643859863,1.5335272550582886,7540000,0.5133275389671326,37700,790
0.04214874282479286,1.5771695375442505,7560000,0.6762139201164246,37800,790
0.0840846598148346,1.6208611726760864,7580000,0.6206037998199463,37900,790
0.013946615159511566,1.542406439781189,7600000,0.6371544599533081,38000,790
0.14776527881622314,1.554015040397644,7620000,0.3317703604698181,38100,790
0.08120045065879822,1.50777268409729,7640000,0.4691697955131531,38200,790
0.05829881504178047,1.6359648704528809,7660000,0.42049258947372437,38300,790
0.07228907942771912,1.5488895177841187,7680000,0.5175578892230988,38400,790
0.16251660883426666,1.5226157903671265,7700000,0.531630665063858,38500,790
0.0455002635717392,1.5612961053848267,7720000,0.4996366500854492,38600,790
0.03703765571117401,1.5478465557098389,7740000,0.6633061170578003,38700,790
0.11706872284412384,1.564255952835083,7760000,0.5411223471164703,38800,790
0.050937503576278687,1.620385766029358,7780000,0.481542706489563,38900,790
0.06377615034580231,1.632714033126831,7800000,0.6141200363636017,39000,790
0.02651306614279747,1.5575488805770874,7820000,0.6074068546295166,39100,791
0.10050249844789505,1.6563748121261597,7840000,0.6655614674091339,39200,791
0.09666576236486435,1.532436728477478,7860000,0.13211935758590698,39300,791
0.01043655350804329,1.5403863191604614,7880000,0.3055156469345093,39400,791
0.0345776304602623,1.6460227966308594,7900000,0.5018346905708313,39500,791
0.046768102794885635,1.5818670988082886,7920000,0.6803410649299622,39600,791
0.020598823204636574,1.5572012662887573,7940000,0.6939620971679688,39700,791
0.06504589319229126,1.5505306720733643,7960000,0.7509804666042328,39800,791
0.03862468898296356,1.6165143251419067,7980000,0.5190940201282501,39900,791
0.040750548243522644,1.5524253845214844,8000000,0.7598038762807846,40000,791
0.05226946994662285,1.5271899700164795,8020000,0.5729082524776459,40100,791
0.036535073071718216,1.6387219429016113,8040000,0.6441004276275635,40200,791
0.06443312764167786,1.62184739112854,8060000,0.5711119174957275,40300,791
0.10035344213247299,1.6066800355911255,8080000,0.5337235927581787,40400,791
0.047848306596279144,1.4994556903839111,8100000,0.7306680679321289,40500,791
0.09233102202415466,1.58500075340271,8120000,0.609480619430542,40600,791
0.14210496842861176,1.5722028017044067,8140000,0.3941194415092468,40700,791
0.023475416004657745,1.599900722503662,8160000,0.8054562509059906,40800,791
0.11064550280570984,1.5717873573303223,8180000,0.52493816614151,40900,791
0.10916664451360703,1.492680549621582,8200000,-0.5691382884979248,41000,791
0.05435526371002197,1.6223762035369873,8220000,0.5877925455570221,41100,791
0.04240836948156357,1.5450472831726074,8240000,0.7920598238706589,41200,791
