nupdates,value_loss,fps,policy_entropy,explained_variance,total_timesteps
84600,0.01068129949271679,710,2.86790132522583,0.9124925881624222,1692000
84700,0.014210404828190804,710,2.8718972206115723,0.9674599319696426,1694000
84800,0.0014600720023736358,710,2.8811721801757812,0.9851839346811175,1696000
84900,0.014371680095791817,710,2.8806214332580566,-0.31818222999572754,1698000
85000,0.012800742872059345,710,2.8718185424804688,0.8999157398939133,1700000
85100,0.001869156607426703,710,2.8796517848968506,0.9898412870243192,1702000
85200,0.006553687155246735,710,2.8799445629119873,0.913799099624157,1704000
85300,0.00643649697303772,710,2.871276617050171,0.9539230652153492,1706000
85400,0.04990224167704582,710,2.8528811931610107,0.7182502150535583,1708000
85500,0.03086625598371029,710,2.8780746459960938,0.8588314950466156,1710000
85600,0.0004498653579503298,710,2.8751301765441895,0.8919471502304077,1712000
85700,0.12648846209049225,710,2.878756046295166,-1.32391357421875,1714000
85800,0.0037334230728447437,710,2.8787903785705566,0.9694923143833876,1716000
85900,0.00791434571146965,710,2.8685901165008545,-0.2643899917602539,1718000
86000,0.05167529731988907,710,2.8593852519989014,0.7820845544338226,1720000
86100,0.004660540260374546,710,2.875429630279541,0.9452700316905975,1722000
86200,0.008241048082709312,710,2.8843905925750732,0.7297378480434418,1724000
86300,0.0021390931215137243,710,2.8714396953582764,0.9485308900475502,1726000
86400,0.0014197805430740118,710,2.8749115467071533,0.9301326870918274,1728000
86500,0.006119285710155964,710,2.8697853088378906,0.7482633292675018,1730000
86600,0.007818272337317467,710,2.8774361610412598,0.9068068712949753,1732000
86700,0.0028978893533349037,710,2.862710952758789,0.8340670764446259,1734000
86800,0.0028040825854986906,710,2.8806052207946777,0.9190487638115883,1736000
86900,0.0014334438601508737,710,2.876335620880127,0.976789703592658,1738000
87000,0.009861549362540245,710,2.875214099884033,0.9349893480539322,1740000
87100,0.005196288228034973,710,2.863424777984619,0.9724090211093426,1742000
87200,0.013370482251048088,710,2.867616653442383,0.8996113315224648,1744000
87300,0.004152814857661724,710,2.8534703254699707,0.9420711919665337,1746000
87400,0.002300494583323598,710,2.840324878692627,0.9743904303759336,1748000
87500,0.04247335344552994,710,2.8776774406433105,0.8969954997301102,1750000
87600,0.0005005173152312636,710,2.8812804222106934,0.9869905905798078,1752000
87700,0.00928052980452776,710,2.8701868057250977,0.9569681398570538,1754000
87800,0.0753142237663269,710,2.877272605895996,0.6629443466663361,1756000
87900,0.01977705955505371,710,2.8837132453918457,0.4184899926185608,1758000
88000,0.051547616720199585,710,2.8810625076293945,0.750028446316719,1760000
88100,0.023996803909540176,710,2.8528149127960205,0.8873170018196106,1762000
88200,0.019529109820723534,710,2.879840850830078,0.8972387611865997,1764000
88300,0.07427572458982468,710,2.8809080123901367,0.6115496158599854,1766000
88400,0.00813920609652996,710,2.8748161792755127,-0.25704729557037354,1768000
88500,0.02810155227780342,710,2.880671501159668,0.6366257071495056,1770000
88600,0.012234547175467014,710,2.880146026611328,0.8359247148036957,1772000
88700,0.004693678580224514,710,2.8623898029327393,0.7264614999294281,1774000
88800,0.0025891312398016453,710,2.876919984817505,0.9101288691163063,1776000
88900,0.034716855734586716,710,2.879047393798828,0.8757579475641251,1778000
89000,0.00567620387300849,710,2.881568431854248,-76.09800720214844,1780000
89100,0.001920337206684053,710,2.8778774738311768,0.9585704915225506,1782000
89200,0.0027774740010499954,710,2.8789751529693604,0.9304790794849396,1784000
89300,0.0014185024192556739,710,2.872345447540283,0.9863529969006777,1786000
89400,0.003795849159359932,710,2.884162187576294,0.8659505993127823,1788000
89500,0.009319653734564781,710,2.8740227222442627,0.8444157391786575,1790000
89600,0.0751890018582344,710,2.8641550540924072,0.29474979639053345,1792000
89700,0.02660990320146084,710,2.832542896270752,0.6588461399078369,1794000
89800,0.01639869436621666,710,2.8761043548583984,0.9213776960968971,1796000
89900,0.00755743682384491,710,2.870678186416626,0.9102674871683121,1798000
90000,0.018737319856882095,710,2.8777730464935303,0.6675569117069244,1800000
90100,0.008154252544045448,710,2.878319501876831,0.6711543798446655,1802000
90200,0.015407562255859375,710,2.8774704933166504,0.8772565722465515,1804000
90300,0.0018156174337491393,710,2.8700168132781982,0.9728640429675579,1806000
90400,0.002576927188783884,710,2.871450901031494,0.9715411718934774,1808000
90500,0.0005134755047038198,710,2.8782761096954346,0.9915276626124978,1810000
90600,0.007760956883430481,710,2.8584694862365723,0.8837227374315262,1812000
90700,0.001235514646396041,710,2.8693747520446777,0.9698550794273615,1814000
90800,0.01296598743647337,710,2.8743958473205566,0.8761339634656906,1816000
90900,0.09277094900608063,710,2.8826115131378174,0.44461172819137573,1818000
91000,0.04052867740392685,710,2.876265287399292,0.7989006340503693,1820000
91100,0.0013431361876428127,710,2.876295804977417,0.9522556439042091,1822000
91200,0.005895218811929226,710,2.8692467212677,0.9726109001785517,1824000
91300,0.037235893309116364,710,2.8766515254974365,0.3610612750053406,1826000
91400,0.007978729903697968,710,2.8762617111206055,0.8833522349596024,1828000
91500,0.039549969136714935,710,2.865096092224121,0.8213323503732681,1830000
91600,0.0014661974273622036,710,2.873595714569092,0.9381022453308105,1832000
91700,0.004844528157263994,710,2.87971830368042,-4.675328731536865,1834000
91800,0.004609286785125732,710,2.872760772705078,0.9279929921030998,1836000
91900,0.01880955882370472,710,2.8463494777679443,0.8626009374856949,1838000
92000,0.0014311941340565681,710,2.874018430709839,0.9821697287261486,1840000
92100,0.18154972791671753,710,2.875887870788574,-2.2397665977478027,1842000
92200,0.007156436797231436,710,2.8815770149230957,0.5093508958816528,1844000
92300,0.009480047971010208,710,2.876270294189453,0.9622282534837723,1846000
92400,0.07537080347537994,710,2.875321865081787,0.1988505721092224,1848000
92500,0.003194096963852644,710,2.8694071769714355,0.9778369572013617,1850000
92600,0.11428932100534439,710,2.864593505859375,0.7049229741096497,1852000
92700,0.003895875532180071,710,2.8766562938690186,0.9004720970988274,1854000
92800,0.0019606328569352627,710,2.8767828941345215,0.8198957741260529,1856000
92900,0.0055974433198571205,710,2.8682689666748047,0.8922819644212723,1858000
93000,0.03663499280810356,710,2.8598549365997314,0.7276382148265839,1860000
93100,0.0016162407118827105,711,2.880509853363037,-0.1008760929107666,1862000
93200,0.0017698478186503053,711,2.8780994415283203,0.9693786129355431,1864000
93300,0.0008089641341939569,711,2.879694700241089,0.9410625621676445,1866000
93400,0.013813674449920654,711,2.8652617931365967,-0.6355994939804077,1868000
93500,0.02477596327662468,711,2.8625595569610596,0.9391244538128376,1870000
93600,0.004133068956434727,711,2.8777976036071777,0.9674875475466251,1872000
93700,0.0013316730037331581,711,2.8547072410583496,0.9219498112797737,1874000
93800,0.05722983554005623,711,2.865992784500122,-0.8076707124710083,1876000
93900,0.000756755645852536,711,2.878570795059204,0.9708014968782663,1878000
94000,0.0004812221450265497,711,2.8821682929992676,0.9810679499059916,1880000
94100,0.007331624627113342,711,2.881618022918701,0.8880683034658432,1882000
94200,0.020014990121126175,711,2.853729486465454,0.9242183938622475,1884000
94300,0.0035018783528357744,711,2.876770496368408,0.9801809918135405,1886000
94400,0.007707200013101101,711,2.8783562183380127,0.8361419290304184,1888000
94500,0.0031248810701072216,711,2.8785529136657715,0.9659730568528175,1890000
94600,0.04131506010890007,711,2.8709769248962402,0.3870996832847595,1892000
94700,0.09319505095481873,711,2.871080160140991,-0.7118780612945557,1894000
94800,0.005762483458966017,711,2.8443076610565186,0.9455295279622078,1896000
94900,0.013798055239021778,711,2.866051435470581,0.7081635594367981,1898000
95000,0.018533777445554733,711,2.860255479812622,-1.0057480335235596,1900000
95100,0.002644151449203491,711,2.851731538772583,0.9735807031393051,1902000
95200,0.0029825004749000072,711,2.8728599548339844,0.9873408330604434,1904000
95300,0.0066206930205225945,711,2.871781587600708,0.9049228951334953,1906000
95400,0.051642097532749176,711,2.873354911804199,0.6360043585300446,1908000
95500,0.009946036152541637,711,2.856877088546753,0.8290283977985382,1910000
95600,0.0023294221609830856,711,2.8674519062042236,0.9789937492460012,1912000
95700,0.0009458031272515655,711,2.8277313709259033,0.990820343606174,1914000
95800,0.11169018596410751,711,2.833181858062744,0.20394492149353027,1916000
95900,0.0015044539468362927,711,2.8536458015441895,0.9379933513700962,1918000
96000,0.00430587213486433,711,2.876694917678833,0.8975409120321274,1920000
96100,0.0010886273812502623,711,2.84833025932312,0.9816505257040262,1922000
96200,0.0017391461879014969,711,2.8401196002960205,0.9616593532264233,1924000
96300,0.03138046711683273,711,2.871934175491333,0.8544276207685471,1926000
96400,0.06096166372299194,711,2.869493007659912,0.6384672820568085,1928000
96500,0.022177254781126976,711,2.8786513805389404,-0.765405535697937,1930000
96600,0.09069981426000595,711,2.852566957473755,0.7930755019187927,1932000
96700,0.013143646530807018,711,2.850581645965576,0.9459788911044598,1934000
96800,0.00015707494458183646,711,2.8839354515075684,0.9879275457933545,1936000
96900,0.012663377448916435,711,2.879284143447876,0.5526457130908966,1938000
97000,0.012765830382704735,711,2.859626054763794,0.9672619067132473,1940000
97100,0.0026824830565601587,711,2.8686721324920654,0.9469718746840954,1942000
97200,0.007361839059740305,711,2.868382692337036,0.8093617558479309,1944000
97300,0.0006224832031875849,711,2.874924898147583,0.919800192117691,1946000
97400,0.002953438088297844,711,2.8784022331237793,0.765572726726532,1948000
97500,0.0049258447252213955,711,2.8740944862365723,0.9831135366111994,1950000
97600,0.04252295941114426,711,2.881626605987549,0.8045649975538254,1952000
97700,0.013763603754341602,711,2.865354061126709,0.9775900579988956,1954000
97800,0.0030588642694056034,711,2.877871036529541,0.9557438492774963,1956000
97900,0.004415488336235285,711,2.874546766281128,0.9684716761112213,1958000
98000,0.016587864607572556,711,2.850051164627075,0.7572861611843109,1960000
98100,0.008039320819079876,711,2.8780710697174072,0.9496272914111614,1962000
98200,0.0020501301623880863,711,2.849513530731201,0.9715693965554237,1964000
98300,0.004657563753426075,711,2.883046865463257,0.6723247766494751,1966000
98400,0.008637234568595886,711,2.877220869064331,0.76997871696949,1968000
98500,0.013974201865494251,711,2.8789753913879395,0.7495928406715393,1970000
98600,0.0009715479682199657,711,2.880070686340332,0.9408067278563976,1972000
98700,0.0058813756331801414,711,2.8810441493988037,0.8746449798345566,1974000
98800,0.0007028166437521577,711,2.882460832595825,0.8942735344171524,1976000
98900,0.017803071066737175,711,2.8742594718933105,-8.427705764770508,1978000
99000,0.010991278104484081,711,2.870683193206787,0.8976995423436165,1980000
99100,0.0016446057707071304,711,2.878779888153076,0.9198155626654625,1982000
99200,0.006772157736122608,711,2.8768768310546875,0.9315119534730911,1984000
99300,0.04524066299200058,711,2.864631175994873,0.20820343494415283,1986000
99400,0.023243730887770653,711,2.877451181411743,0.8623953759670258,1988000
99500,0.003629495622590184,711,2.8819751739501953,0.9034062325954437,1990000
99600,0.0016219262033700943,711,2.881847620010376,0.8863641619682312,1992000
99700,0.004443543963134289,711,2.879662036895752,0.9743897784501314,1994000
99800,0.0020191881339997053,711,2.877933979034424,0.9593510515987873,1996000
99900,0.02031857892870903,711,2.879661798477173,0.8527625501155853,1998000
100000,0.0032136007212102413,711,2.8822879791259766,0.9897008640691638,2000000
100100,0.006605042610317469,711,2.8631234169006348,0.9006496965885162,2002000
100200,0.012299460358917713,711,2.8809123039245605,0.8415211737155914,2004000
100300,0.018582651391625404,711,2.8730289936065674,0.8406471014022827,2006000
100400,0.01294321846216917,711,2.8654582500457764,0.9539802335202694,2008000
100500,0.00229038973338902,711,2.88275146484375,0.9402931220829487,2010000
100600,0.02073056437075138,711,2.8762714862823486,0.5877994894981384,2012000
100700,0.009132003411650658,711,2.866506338119507,0.9489974081516266,2014000
100800,0.0016511045396327972,711,2.881000280380249,0.960419274866581,2016000
100900,0.002923963125795126,711,2.8583972454071045,0.9344602823257446,2018000
101000,0.02729785069823265,711,2.8684210777282715,0.4755173325538635,2020000
101100,0.004940713290125132,711,2.874272108078003,0.8212870806455612,2022000
101200,0.0028205441776663065,711,2.858316421508789,0.9129120782017708,2024000
101300,0.007823693566024303,711,2.8753275871276855,0.8237192183732986,2026000
101400,0.009721157141029835,711,2.8827736377716064,0.9130018129944801,2028000
101500,0.0010610247263684869,711,2.884525775909424,0.9852625727653503,2030000
101600,0.0022111108992248774,711,2.879101514816284,0.9913080334663391,2032000
101700,0.0036582457832992077,711,2.876220941543579,0.9766232650727034,2034000
101800,0.003376788692548871,711,2.87519907951355,0.9562771283090115,2036000
101900,0.007612604647874832,711,2.8838982582092285,0.3304535150527954,2038000
102000,0.005881883203983307,711,2.8794450759887695,0.816432848572731,2040000
102100,0.008222298696637154,711,2.8769659996032715,0.9563676677644253,2042000
102200,0.0460701547563076,710,2.866607427597046,0.4689861536026001,2044000
102300,0.004167176783084869,710,2.8782589435577393,0.890371099114418,2046000
102400,0.060476016253232956,710,2.879934787750244,-0.010408997535705566,2048000
102500,0.015321625396609306,710,2.8823561668395996,0.8538001626729965,2050000
102600,0.003593168454244733,710,2.88232159614563,0.7925479114055634,2052000
102700,0.006556366570293903,710,2.8787453174591064,0.9529100172221661,2054000
102800,0.00033294130116701126,710,2.882991075515747,0.9840491469949484,2056000
102900,0.003499361453577876,710,2.8689022064208984,0.959763690829277,2058000
103000,0.0011673795524984598,710,2.8617491722106934,0.9738564491271973,2060000
103100,0.02272031083703041,710,2.8726754188537598,0.3210327625274658,2062000
103200,0.005403542425483465,710,2.8340744972229004,0.8717337846755981,2064000
103300,0.002060697181150317,710,2.88242769241333,0.8965725600719452,2066000
103400,0.009179932996630669,710,2.8767714500427246,0.9748284332454205,2068000
103500,0.023303527384996414,710,2.872138738632202,0.9209962785243988,2070000
103600,0.017900854349136353,710,2.8798460960388184,0.9168207347393036,2072000
103700,0.015234437771141529,710,2.876692056655884,0.3453361392021179,2074000
103800,0.0015469023492187262,710,2.8829596042633057,0.9593229107558727,2076000
103900,0.012649595737457275,710,2.880295991897583,0.7664200365543365,2078000
104000,0.020040838047862053,710,2.874875545501709,0.8297865837812424,2080000
104100,0.0008303188951686025,710,2.8781051635742188,0.9739259295165539,2082000
104200,0.050910819321870804,710,2.8767199516296387,0.680543839931488,2084000
104300,0.005145271308720112,710,2.8406178951263428,0.9829492513090372,2086000
104400,0.016547653824090958,710,2.8761608600616455,0.8975362405180931,2088000
104500,0.003611278487369418,710,2.8801231384277344,0.9247083887457848,2090000
104600,0.011747218668460846,710,2.8710856437683105,0.9475730769336224,2092000
104700,0.008352665230631828,710,2.853386402130127,0.9489062801003456,2094000
104800,0.0021741711534559727,710,2.8741960525512695,0.991293316707015,2096000
104900,0.05398529767990112,710,2.875668525695801,0.23760825395584106,2098000
105000,0.025782978162169456,710,2.872765064239502,0.8772158920764923,2100000
105100,0.007038068026304245,710,2.8699631690979004,0.9794216863811016,2102000
105200,0.008229409344494343,710,2.8741703033447266,0.9425425305962563,2104000
105300,0.0042475564405322075,710,2.8432559967041016,0.9737203102558851,2106000
105400,0.005366822239011526,710,2.850999116897583,0.9735342133790255,2108000
105500,0.02111564762890339,710,2.8659732341766357,0.7896008491516113,2110000
105600,0.03935924917459488,710,2.846003770828247,0.5494024157524109,2112000
105700,0.010561706498265266,710,2.872387409210205,0.832660898566246,2114000
105800,0.007433214224874973,710,2.8039238452911377,0.9040136188268661,2116000
105900,0.004307391121983528,710,2.836500883102417,0.968560915440321,2118000
106000,0.05886160209774971,710,2.8720481395721436,0.910593181848526,2120000
106100,0.025249984115362167,710,2.832359790802002,0.4675229787826538,2122000
106200,0.03265676647424698,710,2.8702292442321777,0.8449371606111526,2124000
106300,0.021558299660682678,710,2.869818925857544,0.9291160926222801,2126000
106400,0.12304124981164932,710,2.868126630783081,0.8591613620519638,2128000
106500,0.001884162425994873,710,2.8760080337524414,0.9171857684850693,2130000
106600,0.0027325726114213467,710,2.863854169845581,0.864020049571991,2132000
106700,0.018259508535265923,710,2.870351791381836,0.8981412947177887,2134000
106800,0.005492574535310268,710,2.8683276176452637,0.9873880175873637,2136000
106900,0.04001011699438095,710,2.873539447784424,-2.526787757873535,2138000
107000,0.043525807559490204,710,2.8728017807006836,0.8309852182865143,2140000
107100,0.01572377234697342,710,2.86118483543396,0.221463143825531,2142000
107200,0.001461643259972334,710,2.879737377166748,0.7129576504230499,2144000
107300,0.0023156628012657166,710,2.8233962059020996,0.9957899982109666,2146000
107400,0.0022505975794047117,710,2.8635177612304688,0.9890145277604461,2148000
107500,0.010795054957270622,710,2.8647801876068115,-4.267314434051514,2150000
107600,0.0044152941554784775,710,2.8692314624786377,0.5728173851966858,2152000
107700,0.0023202341981232166,710,2.844787120819092,0.971462918445468,2154000
107800,0.003626236692070961,710,2.8478782176971436,0.9818301554769278,2156000
107900,0.02297825552523136,710,2.875460147857666,-6.886064052581787,2158000
108000,0.0015042487066239119,710,2.8630125522613525,0.9716211389750242,2160000
108100,0.007449688855558634,710,2.880061626434326,0.9105709493160248,2162000
108200,0.023043224588036537,710,2.8728482723236084,0.8950025364756584,2164000
108300,0.005739645566791296,710,2.8582229614257812,0.967160277068615,2166000
108400,0.1417199671268463,710,2.8756563663482666,0.7977842688560486,2168000
108500,0.0019498642068356276,710,2.876817226409912,0.9611436352133751,2170000
108600,0.00800221599638462,710,2.873459577560425,0.800447478890419,2172000
108700,0.030489150434732437,710,2.86448335647583,0.9354507699608803,2174000
108800,0.013024987652897835,710,2.874521255493164,0.9187787920236588,2176000
108900,0.0010963083477690816,710,2.877424955368042,0.9688641559332609,2178000
109000,0.010207783430814743,710,2.871563196182251,0.9537617787718773,2180000
109100,0.03875398263335228,710,2.881490468978882,0.8361249715089798,2182000
109200,0.001522528356872499,710,2.8805770874023438,0.824480265378952,2184000
109300,0.005524851847440004,710,2.866452693939209,0.9578773342072964,2186000
109400,0.0025873533450067043,710,2.8834598064422607,0.9314958155155182,2188000
109500,0.002435359638184309,710,2.881164073944092,0.952914647758007,2190000
109600,0.003302499186247587,710,2.8608741760253906,0.9682703539729118,2192000
109700,0.009326075203716755,710,2.8770792484283447,0.7609269469976425,2194000
109800,0.012848314829170704,710,2.8579609394073486,0.9093134105205536,2196000
109900,0.012708152644336224,710,2.8774337768554688,0.2976498007774353,2198000
110000,0.012008575722575188,710,2.8796701431274414,0.8198107331991196,2200000
110100,0.009049983695149422,710,2.860471248626709,0.9409846067428589,2202000
110200,0.03180196136236191,710,2.870222568511963,-3.477139472961426,2204000
110300,0.0047012497670948505,710,2.8694777488708496,0.9850804358720779,2206000
110400,0.002222219714894891,710,2.8558597564697266,0.9861439513042569,2208000
110500,0.0011159636778756976,710,2.87200665473938,0.9721950609236956,2210000
110600,0.04688578099012375,710,2.8833279609680176,0.38047289848327637,2212000
110700,0.014385771937668324,710,2.8788907527923584,0.9361067339777946,2214000
110800,0.002256395760923624,710,2.8774261474609375,0.963913694024086,2216000
110900,0.002806519391015172,710,2.8686282634735107,0.9861432584002614,2218000
111000,0.010944024659693241,710,2.8712315559387207,0.9748940151184797,2220000
111100,0.011137453839182854,710,2.8629112243652344,0.9168078377842903,2222000
111200,0.006252964027225971,710,2.8439509868621826,0.8892530500888824,2224000
111300,0.05537339299917221,710,2.8798232078552246,0.8456059843301773,2226000
111400,0.018858833238482475,710,2.88299822807312,0.6508732438087463,2228000
111500,0.008189183659851551,710,2.821704387664795,0.949224453419447,2230000
111600,0.0010733697563409805,710,2.883840799331665,0.9793425276875496,2232000
111700,0.027262216433882713,710,2.880244731903076,0.9158818572759628,2234000
111800,0.0031490542460232973,710,2.877859354019165,0.9539539664983749,2236000
111900,0.01642758771777153,710,2.8710944652557373,0.9069141671061516,2238000
112000,0.0011306401574984193,710,2.8829033374786377,0.966270923614502,2240000
112100,0.006220333743840456,710,2.861114978790283,0.9745927974581718,2242000
112200,0.0004537228378467262,710,2.886319875717163,0.9005649462342262,2244000
112300,0.013797949068248272,710,2.8747172355651855,0.8817258775234222,2246000
112400,0.008313735947012901,710,2.877812623977661,0.7089000046253204,2248000
112500,0.011335245333611965,710,2.8747334480285645,0.45390236377716064,2250000
112600,0.003302578581497073,710,2.8477323055267334,0.9253790825605392,2252000
112700,0.002430226653814316,710,2.878811836242676,0.9290060773491859,2254000
112800,0.0060251024551689625,710,2.8812012672424316,0.9532308466732502,2256000
112900,0.024585170671343803,710,2.877598524093628,0.9393625557422638,2258000
113000,0.008735127747058868,710,2.867027759552002,0.8587081730365753,2260000
113100,0.0231668408960104,710,2.8765158653259277,0.8565868139266968,2262000
113200,0.0014099947875365615,710,2.8638548851013184,0.993301319424063,2264000
113300,0.0026183645240962505,710,2.8782951831817627,0.7834427952766418,2266000
113400,0.0023245003540068865,710,2.883573532104492,0.6452242136001587,2268000
113500,0.0023319111205637455,710,2.8812901973724365,0.9529651254415512,2270000
113600,0.014977035112679005,710,2.8798623085021973,0.7713195234537125,2272000
113700,0.006593313999474049,710,2.8834681510925293,0.9458964169025421,2274000
113800,0.0023426786065101624,710,2.8839449882507324,0.9688583966344595,2276000
113900,0.016990846022963524,710,2.879361629486084,0.8036027699708939,2278000
114000,0.01712344028055668,710,2.879271984100342,-0.0028002262115478516,2280000
114100,0.0013145586708560586,710,2.882162094116211,0.8129986971616745,2282000
114200,0.001734881429001689,710,2.884073495864868,0.9741865731775761,2284000
114300,0.00526344683021307,710,2.8747501373291016,0.7373470664024353,2286000
114400,0.01624905690550804,710,2.866267681121826,0.705348402261734,2288000
114500,0.14947304129600525,710,2.8786325454711914,0.49246686697006226,2290000
114600,0.0033080000430345535,710,2.862139940261841,0.9769271779805422,2292000
114700,0.02126993052661419,710,2.87237811088562,0.8810562938451767,2294000
114800,0.0016915511805564165,710,2.884373664855957,0.9726571049541235,2296000
114900,0.0035241141449660063,710,2.8759658336639404,0.8984641879796982,2298000
115000,0.001668043085373938,710,2.8844475746154785,0.9247258454561234,2300000
115100,0.007418049965053797,710,2.8786087036132812,0.7456507384777069,2302000
115200,0.007385246455669403,710,2.879600763320923,0.8451908677816391,2304000
115300,0.002351118018850684,710,2.875462293624878,0.9503551945090294,2306000
115400,0.004880177788436413,710,2.881112575531006,0.7101631164550781,2308000
115500,0.04774501919746399,710,2.88118314743042,0.7255131602287292,2310000
115600,0.026783868670463562,710,2.880040407180786,0.6082241535186768,2312000
115700,0.004331094678491354,710,2.880326271057129,0.977837473154068,2314000
115800,0.016102513298392296,710,2.8758175373077393,0.8144364207983017,2316000
115900,0.0023904070258140564,710,2.883927822113037,0.9621555246412754,2318000
116000,0.008747568354010582,710,2.867375373840332,0.8617633283138275,2320000
116100,0.003575500100851059,710,2.8807883262634277,0.9779305551201105,2322000
116200,0.05959843844175339,710,2.8813865184783936,-0.14571309089660645,2324000
116300,0.006575514562427998,710,2.8855576515197754,0.9459217041730881,2326000
116400,0.03585841879248619,710,2.817338228225708,0.5458446145057678,2328000
116500,0.003928528167307377,710,2.8839261531829834,0.977941483259201,2330000
116600,0.03506370633840561,710,2.883152484893799,0.7611503601074219,2332000
116700,0.02542991377413273,710,2.85392689704895,0.7019205689430237,2334000
116800,0.06872555613517761,710,2.8795390129089355,0.7141781449317932,2336000
116900,0.0016496883472427726,710,2.8849310874938965,0.8435493111610413,2338000
117000,0.0036688796244561672,710,2.8559017181396484,0.9614269882440567,2340000
117100,0.01339556835591793,710,2.8843541145324707,0.7427891790866852,2342000
117200,0.016291385516524315,710,2.8813366889953613,0.9078493788838387,2344000
117300,0.00151150138117373,710,2.8817670345306396,0.8473508059978485,2346000
117400,0.004360409919172525,710,2.884305715560913,0.9709843937307596,2348000
117500,0.11118955910205841,710,2.886216163635254,0.7668766677379608,2350000
117600,0.040267184376716614,710,2.887275218963623,0.35668838024139404,2352000
117700,0.043909844011068344,710,2.8760335445404053,0.6661354899406433,2354000
117800,0.0013870128896087408,710,2.885148763656616,0.9890220817178488,2356000
117900,0.002721883822232485,710,2.886502742767334,0.8350483924150467,2358000
118000,0.0007051147404126823,710,2.8867990970611572,0.9796947594732046,2360000
118100,0.04053639993071556,710,2.877366542816162,0.8310655951499939,2362000
118200,0.003087576013058424,710,2.876493215560913,0.9504460468888283,2364000
118300,0.010492240078747272,710,2.8842949867248535,0.6201125383377075,2366000
118400,0.008329437114298344,710,2.8813748359680176,0.9369330555200577,2368000
118500,0.00970704946666956,710,2.8826794624328613,0.8254613727331161,2370000
118600,0.0029474778566509485,710,2.8824353218078613,0.9583042003214359,2372000
118700,0.0038351803086698055,710,2.862387180328369,0.9792724791914225,2374000
118800,0.009183893911540508,710,2.8797240257263184,0.8997497856616974,2376000
118900,0.010779748670756817,710,2.8858962059020996,0.7531198412179947,2378000
119000,0.0033960819710046053,710,2.8406217098236084,0.9818100258708,2380000
119100,0.16405893862247467,710,2.840055227279663,0.7059342563152313,2382000
119200,0.005844330880790949,710,2.8809654712677,0.4065511226654053,2384000
119300,0.0011498513631522655,710,2.8822250366210938,0.9848587783053517,2386000
119400,0.056026898324489594,710,2.884103298187256,0.8032914251089096,2388000
119500,0.0037468764930963516,710,2.878452777862549,0.9776011519134045,2390000
119600,0.001740550040267408,710,2.8840911388397217,0.8825189843773842,2392000
119700,0.0021944022737443447,710,2.88366961479187,0.9747129641473293,2394000
119800,0.009346324019134045,710,2.8816077709198,0.9554626643657684,2396000
119900,0.0012329317396506667,710,2.8747098445892334,0.7575926780700684,2398000
120000,0.0461294986307621,710,2.8690366744995117,0.6301972270011902,2400000
120100,0.01809888705611229,710,2.884514331817627,0.6808938682079315,2402000
120200,0.0028807385824620724,710,2.8639075756073,0.9844468906521797,2404000
120300,0.0026965977158397436,710,2.865755796432495,0.9557619839906693,2406000
120400,0.0016357817221432924,710,2.8712658882141113,0.9776076525449753,2408000
120500,0.002815504092723131,710,2.8844895362854004,0.9178633242845535,2410000
120600,0.01965177431702614,710,2.861445903778076,0.9382314458489418,2412000
120700,0.007838073186576366,710,2.871255874633789,0.9646296724677086,2414000
120800,0.0003488668298814446,710,2.8865742683410645,0.7957273721694946,2416000
120900,0.028972869738936424,710,2.87475323677063,0.9334373399615288,2418000
121000,0.00411677360534668,710,2.8844923973083496,0.954765547066927,2420000
121100,0.004133992828428745,710,2.7974770069122314,0.9405571296811104,2422000
121200,0.004757442511618137,710,2.8793530464172363,0.959250170737505,2424000
121300,0.0032832000870257616,710,2.8641161918640137,0.9170163869857788,2426000
121400,0.02703568898141384,710,2.8691112995147705,0.9049497172236443,2428000
121500,0.0017212098464369774,710,2.809061288833618,0.9596665985882282,2430000
121600,0.03800498694181442,710,2.8347716331481934,0.6708482801914215,2432000
121700,0.0023052641190588474,710,2.883594512939453,0.902667410671711,2434000
121800,0.004011603072285652,710,2.85868763923645,0.9908214118331671,2436000
121900,0.0019154211040586233,710,2.8070645332336426,0.985426576808095,2438000
122000,0.0009142894414253533,710,2.8634424209594727,0.6813645660877228,2440000
122100,0.0014812916051596403,710,2.782703161239624,0.988729689270258,2442000
122200,0.10301800817251205,710,2.8746299743652344,0.5681791007518768,2444000
122300,0.007040736265480518,710,2.873893976211548,0.8251219689846039,2446000
122400,0.008850352838635445,710,2.8670804500579834,0.712041974067688,2448000
122500,0.00032482092501595616,710,2.878868818283081,0.9815267287194729,2450000
122600,0.026347368955612183,710,2.880450487136841,0.5704667866230011,2452000
122700,0.0018292596796527505,710,2.8749547004699707,0.9759350698441267,2454000
122800,0.0023765608202666044,710,2.8298556804656982,0.9742956068366766,2456000
122900,0.02611537277698517,710,2.8843867778778076,0.754764199256897,2458000
123000,0.001045911223627627,710,2.8793938159942627,0.9692844748497009,2460000
123100,0.004241297021508217,710,2.883129596710205,0.96009935811162,2462000
123200,0.007401878945529461,710,2.869924545288086,0.9758454579859972,2464000
123300,0.00391835393384099,710,2.87711763381958,0.5202025771141052,2466000
123400,0.00401107594370842,710,2.8688859939575195,0.33012789487838745,2468000
123500,0.008646649308502674,710,2.7904791831970215,0.931250810623169,2470000
